Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
1791650,ROUND,0.3,VS2,L,VG,EX,VG,F,4.18-4.23×2.65,741.61,https://capitalwholesalediamonds.com/product/0-3-ct-round-5829/
1761451,ROUND,0.3,SI1,L,EX,EX,EX,F,4.35-4.37×2.67,743.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5843/
1794012,ROUND,0.3,VS2,M,EX,EX,EX,F,4.28-4.31×2.69,743.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5845/
1787729,ROUND,0.3,SI1,K,EX,EX,EX,M,4.26-4.29×2.66,743.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-5798/
1752323,ROUND,0.31,VS2,L,VG,EX,VG,N,4.20-4.25×2.71,744.56,https://capitalwholesalediamonds.com/product/0-31-ct-round-1212/
1645309,ROUND,0.18,VVS1,E,VG,EX,VG,F,3.57-3.62×2.21,745.00,https://capitalwholesalediamonds.com/product/0-18-ct-round-61/
1787730,ROUND,0.3,SI1,L,EX,EX,EX,F,4.32-4.34×2.66,745.68,https://capitalwholesalediamonds.com/product/0-3-ct-round-5836/
1781156,ROUND,0.3,SI1,L,EX,EX,VG,F,4.34-4.38×2.61,745.68,https://capitalwholesalediamonds.com/product/0-3-ct-round-5841/
1763657,ROUND,0.3,VS2,L,VG,EX,VG,N,4.18-4.21×2.69,748.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5822/
1598811,ROUND,0.23,SI1,E,VG,EX,VG,N,3.88-3.90×2.47,752.35,https://capitalwholesalediamonds.com/product/0-23-ct-round-1295/
1598811,ROUND,0.23,SI1,E,VG,EX,VG,N,3.88-3.90×2.47,752.35,https://capitalwholesalediamonds.com/product/0-23-ct-round-2109/
1799569,ROUND,0.3,SI1,L,EX,EX,EX,F,4.30-4.32×2.65,753.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5840/
1790935,ROUND,0.3,SI1,L,EX,EX,VG,F,4.29-4.31×2.63,756.28,https://capitalwholesalediamonds.com/product/0-3-ct-round-5839/
1790934,ROUND,0.31,SI1,K,EX,EX,EX,ST,4.36-4.37×2.70,757.14,https://capitalwholesalediamonds.com/product/0-31-ct-round-1208/
1752328,ROUND,0.3,VS2,L,EX,EX,VG,N,4.28-4.31×2.70,757.31,https://capitalwholesalediamonds.com/product/0-3-ct-round-5824/
1772232,ROUND,0.35,VVS1,O-P,EX,EX,EX,ST,4.61-4.63×2.75,757.37,https://capitalwholesalediamonds.com/product/0-35-ct-round-444/
1763656,ROUND,0.3,VS2,L,VG,EX,VG,N,4.18-4.22×2.69,757.80,https://capitalwholesalediamonds.com/product/0-3-ct-round-5826/
1799469,ROUND,0.3,VS1,L,VG,VG,GD,N,4.25-4.30×2.66,758.30,https://capitalwholesalediamonds.com/product/0-3-ct-round-5813/
1564527,ROUND,0.22,VS2,G,VG,VG,GD,M,3.84-3.90×2.35,761.45,https://capitalwholesalediamonds.com/product/0-22-ct-round-70/
1564527,ROUND,0.22,VS2,G,VG,VG,GD,M,3.84-3.90×2.35,761.45,https://capitalwholesalediamonds.com/product/0-22-ct-round-104/
1675261,ROUND,0.18,VS1,E,EX,EX,EX,N,3.66-3.69×2.21,762.66,https://capitalwholesalediamonds.com/product/0-18-ct-round-45/
1675261,ROUND,0.18,VS1,E,EX,EX,EX,N,3.66-3.69×2.21,762.66,https://capitalwholesalediamonds.com/product/0-18-ct-round-68/
1598812,ROUND,0.23,SI1,E,EX,EX,VG,N,3.91-3.94×2.43,763.24,https://capitalwholesalediamonds.com/product/0-23-ct-round-1297/
1598812,ROUND,0.23,SI1,E,EX,EX,VG,N,3.91-3.94×2.43,763.24,https://capitalwholesalediamonds.com/product/0-23-ct-round-2111/
1777305,ROUND,0.3,SI1,K,EX,VG,VG,M,4.29-4.32×2.66,764.44,https://capitalwholesalediamonds.com/product/0-3-ct-round-5790/
1618641,ROUND,0.18,VS1,E,EX,EX,EX,N,3.69-3.71×2.25,765.98,https://capitalwholesalediamonds.com/product/0-18-ct-round-44/
1618641,ROUND,0.18,VS1,E,EX,EX,EX,N,3.69-3.71×2.25,765.98,https://capitalwholesalediamonds.com/product/0-18-ct-round-67/
1790686,ROUND,0.31,VVS1,M,EX,EX,EX,N,4.35-4.37×2.68,768.17,https://capitalwholesalediamonds.com/product/0-31-ct-round-1214/
1784916,ROUND,0.3,SI1,K,VG,EX,VG,F,4.21-4.27×2.69,768.98,https://capitalwholesalediamonds.com/product/0-3-ct-round-5797/
1607352,ROUND,0.5,I1,L,EX,EX,EX,F,5.18-5.20×3.09,769.41,https://capitalwholesalediamonds.com/product/0-5-ct-round-4410/
1739949,ROUND,0.3,I1,G,EX,EX,EX,N,4.34-4.37×2.65,770.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-4921/
1802318,ROUND,0.18,VVS2,H,EX,EX,EX,N,3.64-3.66×2.20,774.21,https://capitalwholesalediamonds.com/product/0-18-ct-round-52/
1802318,ROUND,0.18,VVS2,H,EX,EX,EX,N,3.64-3.66×2.20,774.21,https://capitalwholesalediamonds.com/product/0-18-ct-round-75/
1790611,ROUND,0.4,VS2,M,VG,EX,GD,ST,4.55-4.64×2.96,774.75,https://capitalwholesalediamonds.com/product/0-4-ct-round-2242/
1784931,ROUND,0.3,SI2,J,EX,EX,VG,N,4.29-4.33×2.63,775.05,https://capitalwholesalediamonds.com/product/0-3-ct-round-5710/
1763655,ROUND,0.31,VS2,L,VG,EX,VG,N,4.21-4.25×2.69,777.06,https://capitalwholesalediamonds.com/product/0-31-ct-round-1213/
1802297,ROUND,0.3,SI2,J,EX,EX,VG,F,4.27-4.30×2.67,777.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-5707/
1772483,ROUND,0.3,SI1,K,VG,EX,VG,N,4.21-4.23×2.70,777.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-5793/
1778370,ROUND,0.3,VS2,L,EX,VG,EX,F,4.27-4.29×2.67,778.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5827/
1675260,ROUND,0.18,VS1,E,EX,EX,EX,N,3.61-3.64×2.23,779.70,https://capitalwholesalediamonds.com/product/0-18-ct-round-47/
1675260,ROUND,0.18,VS1,E,EX,EX,EX,N,3.61-3.64×2.23,779.70,https://capitalwholesalediamonds.com/product/0-18-ct-round-70/
1763599,ROUND,0.3,VS1,M,EX,EX,EX,N,4.35-4.37×2.58,780.12,https://capitalwholesalediamonds.com/product/0-3-ct-round-5844/
1793030,ROUND,0.33,SI2,K,EX,VG,EX,N,4.45-4.48×2.71,780.31,https://capitalwholesalediamonds.com/product/0-33-ct-round-635/
1786388,ROUND,0.3,VS2,L,EX,EX,VG,N,4.26-4.29×2.63,782.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5828/
1722538,ROUND,0.4,VS1,U-V,EX,EX,VG,M,4.67-4.73×2.95,782.13,https://capitalwholesalediamonds.com/product/0-4-ct-round-1176/
1783677,ROUND,0.3,SI1,K,VG,EX,VG,N,4.29-4.30×2.60,783.16,https://capitalwholesalediamonds.com/product/0-3-ct-round-5792/
1645372,ROUND,0.18,VVS2,G,EX,EX,EX,N,3.61-3.62×2.25,783.64,https://capitalwholesalediamonds.com/product/0-18-ct-round-74/
1777254,ROUND,0.3,VS2,L,EX,EX,VG,F,4.32-4.35×2.62,783.65,https://capitalwholesalediamonds.com/product/0-3-ct-round-5830/
1780354,ROUND,0.18,VS1,E,EX,EX,EX,N,3.69-3.72×2.21,783.92,https://capitalwholesalediamonds.com/product/0-18-ct-round-42/
1780354,ROUND,0.18,VS1,E,EX,EX,EX,N,3.69-3.72×2.21,783.92,https://capitalwholesalediamonds.com/product/0-18-ct-round-65/
1790784,ROUND,0.3,VS1,K,VG,VG,GD,F,4.30-4.37×2.54,784.19,https://capitalwholesalediamonds.com/product/0-3-ct-round-5740/
1802296,ROUND,0.3,SI2,J,EX,EX,EX,F,4.37-4.39×2.57,784.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5708/
1802295,ROUND,0.3,SI2,J,VG,EX,VG,F,4.17-4.21×2.70,784.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5709/
1665768,ROUND,0.29,VS2,J,VG,VG,GD,F,4.25-4.33×2.62,785.48,https://capitalwholesalediamonds.com/product/0-29-ct-round-102/
1721730,ROUND,0.18,VS1,E,EX,EX,EX,N,3.59-3.62×2.24,786.37,https://capitalwholesalediamonds.com/product/0-18-ct-round-43/
1721731,ROUND,0.18,VS1,E,EX,EX,EX,N,3.67-3.69×2.23,786.37,https://capitalwholesalediamonds.com/product/0-18-ct-round-46/
1721730,ROUND,0.18,VS1,E,EX,EX,EX,N,3.59-3.62×2.24,786.37,https://capitalwholesalediamonds.com/product/0-18-ct-round-66/
1721731,ROUND,0.18,VS1,E,EX,EX,EX,N,3.67-3.69×2.23,786.37,https://capitalwholesalediamonds.com/product/0-18-ct-round-69/
1655385,ROUND,0.28,VVS2,K,EX,EX,EX,F,4.24-4.25×2.54,787.03,https://capitalwholesalediamonds.com/product/0-28-ct-round-54/
1780353,ROUND,0.18,VS1,E,EX,EX,EX,N,3.67-3.69×2.19,787.29,https://capitalwholesalediamonds.com/product/0-18-ct-round-41/
1780353,ROUND,0.18,VS1,E,EX,EX,EX,N,3.67-3.69×2.19,787.29,https://capitalwholesalediamonds.com/product/0-18-ct-round-64/
1802298,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.77-3.79×2.24,788.15,https://capitalwholesalediamonds.com/product/0-19-ct-round-34/
1802298,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.77-3.79×2.24,788.15,https://capitalwholesalediamonds.com/product/0-19-ct-round-62/
1788926,ROUND,0.3,SI1,K,VG,EX,VG,N,4.19-4.24×2.67,788.23,https://capitalwholesalediamonds.com/product/0-3-ct-round-5787/
1789741,ROUND,0.3,VS2,K,GD,EX,GD,F,4.32-4.34×2.58,788.72,https://capitalwholesalediamonds.com/product/0-3-ct-round-5773/
1768774,ROUND,0.3,SI1,K,EX,EX,VG,N,4.24-4.27×2.66,789.28,https://capitalwholesalediamonds.com/product/0-3-ct-round-5799/
1771000,ROUND,0.3,VS2,L,EX,EX,EX,F,4.28-4.30×2.67,789.74,https://capitalwholesalediamonds.com/product/0-3-ct-round-5832/
1614252,ROUND,0.19,VS1,E,EX,EX,EX,N,3.77-3.79×2.24,789.75,https://capitalwholesalediamonds.com/product/0-19-ct-round-40/
1614252,ROUND,0.19,VS1,E,EX,EX,EX,N,3.77-3.79×2.24,789.75,https://capitalwholesalediamonds.com/product/0-19-ct-round-68/
1777201,ROUND,0.3,VS1,L,EX,EX,EX,M,4.28-4.31×2.67,789.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5815/
1645455,ROUND,0.23,SI1,E,EX,EX,EX,N,3.96-3.97×2.40,792.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-2110/
1711926,ROUND,0.3,VS2,K,EX,EX,EX,F,4.36-4.38×2.60,792.85,https://capitalwholesalediamonds.com/product/0-3-ct-round-5778/
1764856,ROUND,0.3,SI1,K,EX,EX,EX,N,4.26-4.29×2.67,793.30,https://capitalwholesalediamonds.com/product/0-3-ct-round-5794/
1799465,ROUND,0.3,VS1,K,VG,VG,GD,F,4.22-4.28×2.67,793.32,https://capitalwholesalediamonds.com/product/0-3-ct-round-5759/
1645378,ROUND,0.21,VS1,D,EX,VG,EX,ST,3.82-3.85×2.38,793.69,https://capitalwholesalediamonds.com/product/0-21-ct-round-156/
1802326,ROUND,0.2,VS1,G,EX,EX,EX,M,3.78-3.80×2.30,794.28,https://capitalwholesalediamonds.com/product/0-2-ct-round-83/
1802326,ROUND,0.2,VS1,G,EX,EX,EX,M,3.78-3.80×2.30,794.28,https://capitalwholesalediamonds.com/product/0-2-ct-round-126/
1784865,ROUND,0.3,VS2,L,EX,EX,EX,F,4.26-4.28×2.68,794.30,https://capitalwholesalediamonds.com/product/0-3-ct-round-5833/
1721713,ROUND,0.18,VVS2,D,EX,EX,VG,N,3.67-3.69×2.18,794.87,https://capitalwholesalediamonds.com/product/0-18-ct-round-54/
1721713,ROUND,0.18,VVS2,D,EX,EX,VG,N,3.67-3.69×2.18,794.87,https://capitalwholesalediamonds.com/product/0-18-ct-round-77/
1792986,ROUND,0.3,VS2,K,VG,VG,GD,F,4.26-4.33×2.63,795.33,https://capitalwholesalediamonds.com/product/0-3-ct-round-5764/
1787662,ROUND,0.3,VS2,K,VG,EX,GD,F,4.17-4.23×2.67,795.33,https://capitalwholesalediamonds.com/product/0-3-ct-round-5767/
1739933,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.72-3.74×2.30,795.87,https://capitalwholesalediamonds.com/product/0-19-ct-round-33/
1739933,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.72-3.74×2.30,795.87,https://capitalwholesalediamonds.com/product/0-19-ct-round-61/
1802253,ROUND,0.3,SI1,K,EX,EX,VG,N,4.25-4.28×2.66,796.87,https://capitalwholesalediamonds.com/product/0-3-ct-round-5802/
1784927,ROUND,0.3,SI2,G,F,VG,FR,N,4.19-4.27×2.64,798.36,https://capitalwholesalediamonds.com/product/0-3-ct-round-4896/
1802317,ROUND,0.19,VVS2,H,EX,EX,EX,N,3.77-3.79×2.28,798.44,https://capitalwholesalediamonds.com/product/0-19-ct-round-47/
1802317,ROUND,0.19,VVS2,H,EX,EX,EX,N,3.77-3.79×2.28,798.44,https://capitalwholesalediamonds.com/product/0-19-ct-round-75/
1772482,ROUND,0.3,SI1,K,EX,EX,VG,N,4.34-4.39×2.63,799.37,https://capitalwholesalediamonds.com/product/0-3-ct-round-5783/
1762698,ROUND,0.3,SI2,G,F,EX,VG,N,4.01-4.03×2.79,800.38,https://capitalwholesalediamonds.com/product/0-3-ct-round-4920/
1586205,ROUND,0.19,VVS2,G,EX,EX,EX,N,3.67-3.68×2.28,801.33,https://capitalwholesalediamonds.com/product/0-19-ct-round-46/
1586205,ROUND,0.19,VVS2,G,EX,EX,EX,N,3.67-3.68×2.28,801.33,https://capitalwholesalediamonds.com/product/0-19-ct-round-74/
1757151,ROUND,0.3,VS2,K,VG,EX,EX,N,4.28-4.30×2.60,801.43,https://capitalwholesalediamonds.com/product/0-3-ct-round-5772/
1757195,ROUND,0.33,SI2,I,EX,EX,EX,N,4.44-4.46×2.71,802.02,https://capitalwholesalediamonds.com/product/0-33-ct-round-609/
1790788,ROUND,0.35,VS1,M,VG,VG,VG,N,4.34-4.42×2.83,802.34,https://capitalwholesalediamonds.com/product/0-35-ct-round-1635/
1800575,ROUND,0.35,SI1,L,EX,EX,EX,N,4.49-4.52×2.79,804.12,https://capitalwholesalediamonds.com/product/0-35-ct-round-1633/
1766724,ROUND,0.3,VS2,K,VG,EX,GD,N,4.28-4.31×2.66,804.98,https://capitalwholesalediamonds.com/product/0-3-ct-round-5776/
1739939,ROUND,0.18,VVS2,F,EX,EX,EX,N,3.68-3.70×2.23,806.47,https://capitalwholesalediamonds.com/product/0-18-ct-round-72/
1768775,ROUND,0.3,SI1,K,EX,EX,EX,N,4.25-4.28×2.65,806.48,https://capitalwholesalediamonds.com/product/0-3-ct-round-5796/
1787728,ROUND,0.3,SI1,K,EX,EX,EX,F,4.33-4.36×2.63,807.01,https://capitalwholesalediamonds.com/product/0-3-ct-round-5801/
1694082,ROUND,0.19,VS1,E,EX,EX,EX,N,3.69-3.71×2.31,807.74,https://capitalwholesalediamonds.com/product/0-19-ct-round-37/
1721729,ROUND,0.19,VS1,E,EX,EX,EX,N,3.69-3.71×2.28,807.74,https://capitalwholesalediamonds.com/product/0-19-ct-round-39/
1694082,ROUND,0.19,VS1,E,EX,EX,EX,N,3.69-3.71×2.31,807.74,https://capitalwholesalediamonds.com/product/0-19-ct-round-65/
1721729,ROUND,0.19,VS1,E,EX,EX,EX,N,3.69-3.71×2.28,807.74,https://capitalwholesalediamonds.com/product/0-19-ct-round-67/
1718644,ROUND,0.3,SI2,D,GD,GD,GD,N,4.31-4.38×2.56,807.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-6378/
1789822,ROUND,0.3,SI2,I,VG,EX,VG,F,4.25-4.31×2.67,808.53,https://capitalwholesalediamonds.com/product/0-3-ct-round-5555/
1780352,ROUND,0.19,VS1,E,EX,EX,EX,N,3.77-3.79×2.24,808.70,https://capitalwholesalediamonds.com/product/0-19-ct-round-38/
1780352,ROUND,0.19,VS1,E,EX,EX,EX,N,3.77-3.79×2.24,808.70,https://capitalwholesalediamonds.com/product/0-19-ct-round-66/
1598809,ROUND,0.24,SI1,E,EX,EX,EX,N,3.97-4.00×2.50,808.90,https://capitalwholesalediamonds.com/product/0-24-ct-round-534/
1598809,ROUND,0.24,SI1,E,EX,EX,EX,N,3.97-4.00×2.50,808.90,https://capitalwholesalediamonds.com/product/0-24-ct-round-906/
1351511,ROUND,0.19,IF,F,EX,EX,EX,F,3.73-3.71X2.27,809.02,https://capitalwholesalediamonds.com/product/0-19-ct-round-41/
1351511,ROUND,0.19,IF,F,EX,EX,EX,F,3.73-3.71X2.27,809.02,https://capitalwholesalediamonds.com/product/0-19-ct-round-69/
1799521,ROUND,0.3,VS2,L,EX,EX,EX,F,4.36-4.38×2.65,809.51,https://capitalwholesalediamonds.com/product/0-3-ct-round-5831/
1786351,ROUND,0.3,VVS2,L,EX,EX,EX,M,4.32-4.34×2.67,809.53,https://capitalwholesalediamonds.com/product/0-3-ct-round-5807/
1802313,ROUND,0.19,VVS2,G,EX,EX,EX,N,3.73-3.75×2.23,809.68,https://capitalwholesalediamonds.com/product/0-19-ct-round-73/
1739937,ROUND,0.18,VVS2,E,EX,EX,EX,N,3.67-3.69×2.22,810.10,https://capitalwholesalediamonds.com/product/0-18-ct-round-40/
1739937,ROUND,0.18,VVS2,E,EX,EX,EX,N,3.67-3.69×2.22,810.10,https://capitalwholesalediamonds.com/product/0-18-ct-round-63/
1798186,ROUND,0.35,VS2,N,EX,EX,EX,F,4.50-4.53×2.82,810.63,https://capitalwholesalediamonds.com/product/0-35-ct-round-1846/
1799517,ROUND,0.3,VS2,K,GD,VG,GD,N,4.09-4.15×2.70,811.57,https://capitalwholesalediamonds.com/product/0-3-ct-round-5779/
1756233,ROUND,0.41,SI2,L,EX,EX,VG,N,4.72-4.75×2.96,813.38,https://capitalwholesalediamonds.com/product/0-41-ct-round-286/
1756233,ROUND,0.41,SI2,L,EX,EX,VG,N,4.72-4.75×2.96,813.38,https://capitalwholesalediamonds.com/product/0-41-ct-round-448/
1790923,ROUND,0.3,SI1,I,VG,EX,VG,N,4.23-4.24×2.69,813.60,https://capitalwholesalediamonds.com/product/0-3-ct-round-5554/
1784797,ROUND,0.3,VS1,L,EX,VG,VG,N,4.24-4.31×2.66,813.60,https://capitalwholesalediamonds.com/product/0-3-ct-round-5820/
1673502,ROUND,0.24,SI1,E,EX,EX,EX,N,3.96-3.99×2.46,814.58,https://capitalwholesalediamonds.com/product/0-24-ct-round-535/
1673502,ROUND,0.24,SI1,E,EX,EX,EX,N,3.96-3.99×2.46,814.58,https://capitalwholesalediamonds.com/product/0-24-ct-round-907/
1696720,ROUND,0.29,SI2,E,VG,VG,GD,N,4.23-4.26×2.67,815.34,https://capitalwholesalediamonds.com/product/0-29-ct-round-64/
1735579,ROUND,0.3,SI2,H,VG,VG,GD,N,4.30-4.35×2.67,815.59,https://capitalwholesalediamonds.com/product/0-3-ct-round-5277/
1586555,ROUND,0.2,VVS1,F,EX,EX,VG,N,3.71-3.74×2.35,815.90,https://capitalwholesalediamonds.com/product/0-2-ct-round-79/
1586555,ROUND,0.2,VVS1,F,EX,EX,VG,N,3.71-3.74×2.35,815.90,https://capitalwholesalediamonds.com/product/0-2-ct-round-122/
1757175,ROUND,0.3,SI1,G,GD,F,VG,M,4.22-4.25×2.67,817.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-4861/
1758158,ROUND,0.31,SI1,K,EX,EX,EX,N,4.43-4.45×2.69,817.94,https://capitalwholesalediamonds.com/product/0-31-ct-round-1207/
1780350,ROUND,0.18,VVS2,E,EX,EX,EX,N,3.65-3.68×2.19,818.92,https://capitalwholesalediamonds.com/product/0-18-ct-round-39/
1780350,ROUND,0.18,VVS2,E,EX,EX,EX,N,3.65-3.68×2.19,818.92,https://capitalwholesalediamonds.com/product/0-18-ct-round-62/
1779725,ROUND,0.3,SI1,K,EX,EX,EX,N,4.32-4.35×2.65,820.19,https://capitalwholesalediamonds.com/product/0-3-ct-round-5800/
1576880,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.73-3.75×2.27,820.26,https://capitalwholesalediamonds.com/product/0-19-ct-round-32/
1576880,ROUND,0.19,VVS1,E,EX,EX,EX,N,3.73-3.75×2.27,820.26,https://capitalwholesalediamonds.com/product/0-19-ct-round-60/
1780348,ROUND,0.2,VVS2,E,EX,EX,VG,N,3.75-3.78×2.30,820.63,https://capitalwholesalediamonds.com/product/0-2-ct-round-46/
1780348,ROUND,0.2,VVS2,E,EX,EX,VG,N,3.75-3.78×2.30,820.63,https://capitalwholesalediamonds.com/product/0-2-ct-round-89/
1791607,ROUND,0.3,VS1,K,GD,EX,VG,N,4.14-4.19×2.71,820.70,https://capitalwholesalediamonds.com/product/0-3-ct-round-5763/
1790921,ROUND,0.31,SI1,I,VG,GD,EX,F,4.33-4.36×2.70,821.58,https://capitalwholesalediamonds.com/product/0-31-ct-round-1161/
1788923,ROUND,0.3,SI1,I,VG,EX,VG,N,4.23-4.29×2.66,821.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-5536/
1647830,ROUND,0.23,VS2,G,EX,EX,VG,N,3.86-3.91×2.46,821.91,https://capitalwholesalediamonds.com/product/0-23-ct-round-2489/
1783699,ROUND,0.29,VS1,J,EX,VG,VG,N,4.28-4.31×2.65,822.22,https://capitalwholesalediamonds.com/product/0-29-ct-round-101/
1787663,ROUND,0.3,VS2,K,VG,EX,GD,N,4.24-4.29×2.58,822.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5771/
1729275,ROUND,0.4,SI2,J,GD,VG,VG,F,4.57-4.63×3.00,823.40,https://capitalwholesalediamonds.com/product/0-4-ct-round-2199/
1586484,ROUND,0.19,VVS2,D,EX,VG,EX,N,3.72-3.74×2.28,824.43,https://capitalwholesalediamonds.com/product/0-19-ct-round-55/
1586479,ROUND,0.19,VVS2,D,EX,VG,VG,N,3.68-3.71×2.29,824.43,https://capitalwholesalediamonds.com/product/0-19-ct-round-56/
1586484,ROUND,0.19,VVS2,D,EX,VG,EX,N,3.72-3.74×2.28,824.43,https://capitalwholesalediamonds.com/product/0-19-ct-round-83/
1586479,ROUND,0.19,VVS2,D,EX,VG,VG,N,3.68-3.71×2.29,824.43,https://capitalwholesalediamonds.com/product/0-19-ct-round-84/
1750134,ROUND,0.37,SI2,H,VG,EX,VG,ST,4.59-4.62×2.86,824.52,https://capitalwholesalediamonds.com/product/0-37-ct-round-359/
1675257,ROUND,0.2,VS1,E,EX,EX,EX,N,3.74-3.77×2.31,824.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-75/
1675255,ROUND,0.2,VS1,E,EX,EX,EX,N,3.72-3.75×2.34,824.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-77/
1675257,ROUND,0.2,VS1,E,EX,EX,EX,N,3.74-3.77×2.31,824.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-118/
1675255,ROUND,0.2,VS1,E,EX,EX,EX,N,3.72-3.75×2.34,824.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-120/
1739938,ROUND,0.18,VVS2,F,EX,EX,EX,N,3.66-3.68×2.24,825.60,https://capitalwholesalediamonds.com/product/0-18-ct-round-50/
1739938,ROUND,0.18,VVS2,F,EX,EX,EX,N,3.66-3.68×2.24,825.60,https://capitalwholesalediamonds.com/product/0-18-ct-round-73/
1763858,ROUND,0.24,SI1,F,EX,EX,EX,N,4.05-4.07×2.43,826.34,https://capitalwholesalediamonds.com/product/0-24-ct-round-708/
1763858,ROUND,0.24,SI1,F,EX,EX,EX,N,4.05-4.07×2.43,826.34,https://capitalwholesalediamonds.com/product/0-24-ct-round-1080/
1783497,ROUND,0.3,VVS1,K,VG,EX,VG,N,4.36-4.40×2.59,826.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-5716/
1675254,ROUND,0.2,VS1,E,EX,EX,EX,N,3.82-3.83×2.26,828.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-119/
