Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
1798621,EMERALD,0.31,SI1,H,EX,VG,GD,N,4.85-3.15×2.05,825.78,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-154/
1781324,EMERALD,0.3,VS1,I,EX,EX,VG,N,4.63-3.23×2.23,868.37,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-344/
1799907,EMERALD,0.3,VS2,I,EX,EX,EX,N,4.90-3.16×1.96,827.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-348/
1799926,EMERALD,0.29,VS2,D,GD,VG,GD,N,4.31-3.26×2.22,869.30,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-10/
1795774,EMERALD,0.32,VVS2,I,VG,EX,GD,F,4.88-3.29×2.13,828.02,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-93/
1785125,EMERALD,0.3,SI1,G,VG,VG,GD,F,4.44-3.21×2.20,870.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-315/
1793135,EMERALD,0.3,SI2,E,VG,EX,GD,N,4.48-3.30×2.21,829.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-154/
1785124,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.59-3.31×2.07,871.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-268/
1799788,EMERALD,0.41,VS2,L,EX,EX,VG,M,5.34-3.49×2.24,834.12,https://capitalwholesalediamonds.com/product/0-41-ct-emerald-150/
1799871,EMERALD,0.3,VS1,I,VG,VG,VG,N,4.77-3.17×1.98,874.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-343/
1791764,EMERALD,0.3,SI1,F,VG,GD,GD,N,4.39-3.46×2.04,835.37,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-265/
1783806,EMERALD,0.3,VS2,G,GD,EX,GD,N,4.26-3.24×2.30,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-303/
1781336,EMERALD,0.3,SI1,E,EX,VG,GD,N,4.51-3.33×2.31,837.46,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-149/
1782707,EMERALD,0.33,IF,I,EX,VG,GD,N,4.98-3.20×2.12,876.25,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-63/
1782727,EMERALD,0.3,VVS2,I,EX,EX,VG,N,4.62-3.22×2.12,837.92,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-339/
1779820,EMERALD,0.3,VS2,F,GD,VG,GD,N,4.31-3.26×2.26,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-252/
1763943,EMERALD,0.38,VS2,I,EX,EX,GD,N,4.90-3.61×2.37,838.31,https://capitalwholesalediamonds.com/product/0-38-ct-emerald-10/
1791060,EMERALD,0.3,SI1,D,VG,VG,FR,N,4.33-3.16×2.21,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-527/
1793122,EMERALD,0.3,VS1,I,VG,EX,VG,N,4.48-3.38×2.20,838.92,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-342/
1750231,EMERALD,0.31,VVS2,D,EX,GD,GD,F,4.63-3.53×2.16,876.60,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-179/
1782708,EMERALD,0.3,IF,I,EX,EX,VG,N,4.48-3.30×2.17,842.48,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-336/
1763939,EMERALD,0.31,VS2,E,EX,EX,VG,M,4.72-3.21×2.17,877.13,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-64/
1799825,EMERALD,0.38,VVS2,J,EX,GD,GD,F,5.02-3.78×2.47,844.70,https://capitalwholesalediamonds.com/product/0-38-ct-emerald-12/
1763935,EMERALD,0.3,VS2,D,GD,VG,FR,N,4.58-3.11×2.19,877.45,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-492/
1781341,EMERALD,0.34,SI1,H,EX,EX,GD,N,4.65-3.41×2.30,847.15,https://capitalwholesalediamonds.com/product/0-34-ct-emerald-36/
1798574,EMERALD,0.31,VVS1,I,EX,EX,VG,N,4.81-3.13×2.01,877.65,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-155/
1746078,EMERALD,0.3,VS2,F,VG,VG,VG,N,4.26-3.22×2.29,849.11,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-238/
1762874,EMERALD,0.33,VS1,H,EX,EX,VG,F,4.94-3.23×2.13,877.85,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-61/
1765028,EMERALD,0.3,SI1,F,EX,EX,VG,N,4.36-3.23×2.20,849.60,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-260/
1791737,EMERALD,0.42,VS2,K,EX,EX,GD,F,4.91-3.63×2.43,878.23,https://capitalwholesalediamonds.com/product/0-42-ct-emerald-76/
1787854,EMERALD,0.29,VS2,G,GD,VG,GD,N,4.66-3.22×2.09,849.70,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-7/
1781337,EMERALD,0.39,SI1,F,VG,EX,GD,M,5.34-3.54×2.19,878.50,https://capitalwholesalediamonds.com/product/0-39-ct-emerald-4/
1636190,EMERALD,0.5,SI2,L,EX,EX,VG,N,5.32-3.91×2.56,849.80,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-384/
1800685,EMERALD,0.3,VS2,G,VG,VG,FR,N,4.43-3.15×2.19,878.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-305/
1730663,EMERALD,0.29,VS2,E,VG,GD,GD,N,4.47-3.23×2.22,851.66,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-5/
1787830,EMERALD,0.32,VVS1,J,EX,EX,VG,N,4.96-3.27×2.06,851.78,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-96/
1791065,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.78-3.23×1.99,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-261/
1795798,EMERALD,0.3,SI1,D,EX,VG,VG,N,4.50-3.36×2.20,853.67,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-522/
1793133,EMERALD,0.3,SI1,F,VG,EX,GD,N,4.25-3.20×2.22,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-264/
1781340,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.41-3.31×2.21,854.16,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-262/
1734750,EMERALD,0.3,VS1,H,EX,GD,VG,N,4.63-3.23×2.14,880.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-327/
1761612,EMERALD,0.32,VVS2,H,EX,VG,GD,F,4.83-3.20×2.06,856.69,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-88/
1763914,EMERALD,0.3,VVS2,H,VG,VG,VG,N,4.56-3.03×2.12,880.57,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-326/
1775252,EMERALD,0.33,VS2,I,EX,GD,VG,N,4.71-3.15×2.36,857.27,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-64/
1791738,EMERALD,0.4,VS2,K,EX,VG,VG,N,4.97-3.67×2.33,881.57,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-360/
1622516,EMERALD,0.5,SI1,L,VG,EX,VG,N,5.87-3.75×2.34,859.31,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-383/
1769563,EMERALD,0.3,SI1,F,EX,VG,GD,N,4.72-3.11×2.08,860.24,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-266/
1799923,EMERALD,0.32,SI1,H,EX,GD,GD,N,4.47-3.42×2.24,862.05,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-92/
1778539,EMERALD,0.3,SI1,E,VG,GD,GD,N,4.81-3.09×2.08,864.79,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-152/
1769561,EMERALD,0.3,SI1,D,VG,EX,VG,F,4.76-3.30×1.95,864.79,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-530/
1322822,EMERALD,0.29,VS2,E,EX,EX,VG,N,4.80-3.05×2.05,864.91,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-4/
1800597,EMERALD,0.5,VVS1,N,VG,VG,GD,F,5.39-3.68×2.55,865.28,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-1205/
1793100,EMERALD,0.41,VS2,K,VG,VG,VG,N,5.31-3.52×2.13,865.36,https://capitalwholesalediamonds.com/product/0-41-ct-emerald-148/
1794408,EMERALD,0.31,VS1,I,EX,EX,GD,N,4.52-3.25×2.22,865.62,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-156/
1795773,EMERALD,0.34,VVS2,I,EX,EX,GD,F,5.01-3.27×2.08,866.68,https://capitalwholesalediamonds.com/product/0-34-ct-emerald-37/
1799824,EMERALD,0.3,VVS2,I,EX,EX,VG,N,4.78-3.11×2.04,867.38,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-337/
1783741,EMERALD,0.4,VS1,K,EX,EX,GD,N,5.03-3.58×2.34,868.03,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-358/
1785121,EMERALD,0.3,SI1,D,EX,VG,VG,M,4.69-3.29×2.03,868.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-531/
1785122,EMERALD,0.3,SI1,D,VG,VG,GD,F,4.71-3.05×2.06,868.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-533/
1781324,EMERALD,0.3,VS1,I,EX,EX,VG,N,4.63-3.23×2.23,868.37,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-344/
1799926,EMERALD,0.29,VS2,D,GD,VG,GD,N,4.31-3.26×2.22,869.30,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-10/
1785125,EMERALD,0.3,SI1,G,VG,VG,GD,F,4.44-3.21×2.20,870.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-315/
1785124,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.59-3.31×2.07,871.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-268/
1799871,EMERALD,0.3,VS1,I,VG,VG,VG,N,4.77-3.17×1.98,874.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-343/
1783806,EMERALD,0.3,VS2,G,GD,EX,GD,N,4.26-3.24×2.30,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-303/
1782707,EMERALD,0.33,IF,I,EX,VG,GD,N,4.98-3.20×2.12,876.25,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-63/
1779820,EMERALD,0.3,VS2,F,GD,VG,GD,N,4.31-3.26×2.26,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-252/
1791060,EMERALD,0.3,SI1,D,VG,VG,FR,N,4.33-3.16×2.21,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-527/
1750231,EMERALD,0.31,VVS2,D,EX,GD,GD,F,4.63-3.53×2.16,876.60,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-179/
1763939,EMERALD,0.31,VS2,E,EX,EX,VG,M,4.72-3.21×2.17,877.13,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-64/
1763935,EMERALD,0.3,VS2,D,GD,VG,FR,N,4.58-3.11×2.19,877.45,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-492/
1798574,EMERALD,0.31,VVS1,I,EX,EX,VG,N,4.81-3.13×2.01,877.65,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-155/
1762874,EMERALD,0.33,VS1,H,EX,EX,VG,F,4.94-3.23×2.13,877.85,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-61/
1791737,EMERALD,0.42,VS2,K,EX,EX,GD,F,4.91-3.63×2.43,878.23,https://capitalwholesalediamonds.com/product/0-42-ct-emerald-76/
1781337,EMERALD,0.39,SI1,F,VG,EX,GD,M,5.34-3.54×2.19,878.50,https://capitalwholesalediamonds.com/product/0-39-ct-emerald-4/
1800685,EMERALD,0.3,VS2,G,VG,VG,FR,N,4.43-3.15×2.19,878.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-305/
1791065,EMERALD,0.3,SI1,F,VG,VG,GD,N,4.78-3.23×1.99,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-261/
1793133,EMERALD,0.3,SI1,F,VG,EX,GD,N,4.25-3.20×2.22,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-264/
1734750,EMERALD,0.3,VS1,H,EX,GD,VG,N,4.63-3.23×2.14,880.52,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-327/
1763914,EMERALD,0.3,VVS2,H,VG,VG,VG,N,4.56-3.03×2.12,880.57,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-326/
1791738,EMERALD,0.4,VS2,K,EX,VG,VG,N,4.97-3.67×2.33,881.57,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-360/
1765003,EMERALD,0.35,VVS2,I,EX,VG,EX,N,4.71-3.35×2.28,881.66,https://capitalwholesalediamonds.com/product/0-35-ct-emerald-26/
1787853,EMERALD,0.36,SI1,F,VG,GD,GD,F,5.26-3.30×2.04,881.91,https://capitalwholesalediamonds.com/product/0-36-ct-emerald-10/
1771243,EMERALD,0.3,VS2,G,EX,EX,GD,N,4.48-3.29×2.15,883.04,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-309/
1756434,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.37-3.25×2.26,883.55,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-137/
1783759,EMERALD,0.4,SI1,J,VG,VG,VG,N,4.84-3.62×2.49,884.26,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-355/
1715439,EMERALD,0.5,SI1,K,EX,EX,VG,F,5.24-3.84×2.62,885.61,https://capitalwholesalediamonds.com/product/0-5-ct-emerald-1092/
1765019,EMERALD,0.3,VS2,D,GD,VG,VG,N,4.35-3.29×2.19,885.64,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-496/
1786549,EMERALD,0.31,SI1,D,VG,EX,GD,ST,4.80-3.28×2.00,886.00,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-236/
1638195,EMERALD,0.52,SI1,L,EX,EX,VG,F,5.64-3.67×2.50,887.08,https://capitalwholesalediamonds.com/product/0-52-ct-emerald-48/
1799918,EMERALD,0.3,SI1,E,VG,EX,VG,F,4.50-3.38×2.18,887.10,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-151/
1743069,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.23-3.20×2.19,887.11,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-213/
1778538,EMERALD,0.3,SI1,E,EX,EX,GD,N,4.81-3.21×2.03,887.59,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-150/
1799868,EMERALD,0.3,VS1,G,EX,GD,GD,F,4.43-3.37×2.14,887.64,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-289/
1732906,EMERALD,0.4,SI2,G,EX,EX,VG,N,5.22-3.49×2.28,887.67,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-263/
1799922,EMERALD,0.3,SI1,G,VG,EX,GD,N,4.41-3.25×2.22,888.10,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-317/
1772567,EMERALD,0.3,SI1,D,EX,VG,VG,N,4.72-3.33×2.03,888.15,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-532/
1546924,EMERALD,0.53,SI2,J,EX,EX,VG,N,5.89-3.78×2.42,888.34,https://capitalwholesalediamonds.com/product/0-53-ct-emerald-44/
1775248,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.67-3.16×2.14,888.67,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-231/
1746072,EMERALD,0.32,VVS2,H,EX,EX,VG,N,4.54-3.35×2.24,890.17,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-87/
1775251,EMERALD,0.3,VS2,G,EX,VG,VG,F,4.68-3.23×2.12,890.66,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-310/
1749137,EMERALD,0.3,VS1,F,EX,GD,GD,N,4.89-3.21×2.09,892.67,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-226/
1791063,EMERALD,0.3,SI1,D,EX,EX,VG,M,4.44-3.27×2.20,893.23,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-523/
1783809,EMERALD,0.3,SI1,F,EX,VG,VG,N,4.54-3.29×2.08,893.71,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-267/
1800684,EMERALD,0.3,VS2,G,EX,VG,FR,N,4.14-3.34×2.34,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-297/
1800683,EMERALD,0.3,VS2,G,EX,GD,FR,N,4.33-3.24×2.30,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-301/
1783810,EMERALD,0.31,SI1,G,VG,EX,VG,N,4.62-3.41×2.04,895.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-139/
1747056,EMERALD,0.3,VS2,G,EX,EX,VG,N,4.48-3.31×2.23,895.70,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-302/
1777434,EMERALD,0.3,VS2,G,EX,VG,GD,N,4.40-3.24×2.20,895.70,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-308/
1769554,EMERALD,0.3,VS2,D,GD,EX,VG,N,4.24-3.19×2.27,895.75,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-497/
1800673,EMERALD,0.3,VS2,D,VG,VG,FR,F,4.65-3.12×2.08,895.75,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-509/
1773501,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.73-3.15×2.07,896.24,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-208/
1773508,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.61-3.37×2.15,896.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-235/
1781322,EMERALD,0.3,VS1,F,GD,EX,GD,N,4.38-3.11×2.23,896.78,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-214/
1800666,EMERALD,0.31,VS1,H,EX,EX,GD,N,4.74-3.08×2.11,897.02,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-147/
1799894,EMERALD,0.31,VS2,F,EX,F,FR,M,4.77-3.27×2.14,897.05,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-113/
1746049,EMERALD,0.71,SI2,L,EX,EX,EX,F,6.23-4.11×2.80,897.22,https://capitalwholesalediamonds.com/product/0-71-ct-emerald-64/
1799920,EMERALD,0.3,SI1,F,VG,VG,VG,N,4.44-3.30×2.13,897.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-269/
1775250,EMERALD,0.3,VS2,G,VG,VG,GD,N,4.49-3.29×2.24,897.73,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-299/
1765013,EMERALD,0.3,VS1,E,VG,EX,GD,N,4.41-3.31×2.20,897.78,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-93/
1787838,EMERALD,0.3,VS1,F,VG,VG,VG,N,4.88-3.25×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-191/
1783791,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.37-3.25×2.24,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-207/
1786544,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.56-3.34×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-212/
1783802,EMERALD,0.3,VS2,F,EX,VG,GD,N,4.46-3.29×2.16,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-229/
1785101,EMERALD,0.3,VS1,G,VG,EX,GD,N,4.69-3.12×2.03,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-282/
1772565,EMERALD,0.3,VS2,F,EX,EX,VG,F,4.51-3.32×2.18,936.33,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-239/
1777431,EMERALD,0.31,VS2,F,VG,EX,GD,N,4.50-3.39×2.28,936.33,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-117/
