Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1777492,HEART,0.33,VS2,F,EX,EX,VG,N,4.30-4.78×2.69,"1,132.79"
1767913,HEART,0.46,SI1,H,VG,VG,VG,N,4.57-5.41×3.25,"1,133.31"
1794494,HEART,0.3,VVS2,E,EX,VG,GD,N,3.94-4.68×2.76,"1,133.48"
1763961,HEART,0.35,VVS2,G,EX,VG,GD,N,4.36-4.92×2.76,"1,134.18"
1800740,HEART,0.3,VS1,F,VG,EX,VG,N,3.91-4.64×2.79,"1,134.51"
1791126,HEART,0.3,VS2,D,VG,EX,VG,N,4.30-4.62×2.56,"1,134.55"
1775277,HEART,0.4,SI1,H,VG,EX,VG,N,4.59-5.02×2.90,"1,135.04"
1783846,HEART,0.31,VS1,F,EX,EX,GD,N,3.98-4.72×2.78,"1,135.41"
1775283,HEART,0.3,VVS1,E,VG,EX,GD,N,4.25-4.60×2.55,"1,135.51"
1771331,HEART,0.31,VS1,G,EX,EX,EX,N,4.06-4.66×2.77,"1,135.92"
1767915,HEART,0.3,VVS1,D,VG,EX,GD,N,4.00-4.64×2.72,"1,136.10"
1787948,HEART,0.3,VS2,E,EX,EX,VG,N,4.05-4.82×2.83,"1,136.53"
1785215,HEART,0.4,SI2,F,EX,EX,VG,N,4.52-5.14×3.06,"1,137.03"
1767916,HEART,0.3,VVS1,E,VG,VG,GD,N,4.27-4.75×2.61,"1,137.07"
1759341,HEART,0.3,SI1,H,VG,EX,VG,N,4.19-4.71×2.64,808.01
1800796,HEART,0.29,SI1,D,GD,GD,GD,F,4.22-4.57×2.62,808.48
1800755,HEART,0.3,VS1,J,EX,EX,VG,F,4.12-4.69×2.75,808.53
1800790,HEART,0.3,SI2,G,VG,EX,GD,N,4.01-4.68×2.82,809.51
1771390,HEART,0.3,SI2,F,VG,EX,VG,N,4.02-4.76×2.72,809.53
1794501,HEART,0.34,VVS2,J,EX,EX,VG,N,4.21-4.99×2.81,811.49
1772592,HEART,0.31,VS2,I,EX,EX,VG,F,4.09-4.74×2.67,815.8
1785282,HEART,0.3,VS2,I,VG,EX,GD,N,4.19-4.53×2.55,817.66
1800778,HEART,0.33,VS2,J,EX,EX,VG,N,4.37-4.85×2.73,819.3
1795897,HEART,0.33,VS2,J,EX,EX,VG,F,4.35-4.75×2.77,819.3
1741345,HEART,0.31,SI1,F,EX,EX,VG,N,4.09-4.82×2.80,821.61
1766952,HEART,0.3,VS2,I,VG,EX,VG,N,4.00-4.63×2.75,822.22
1785283,HEART,0.3,VS2,I,GD,VG,VG,N,4.20-4.47×2.58,829.28
1800789,HEART,0.3,SI2,F,GD,EX,VG,N,4.24-4.54×2.64,829.3
1700302,HEART,0.29,SI1,F,GD,EX,VG,N,3.87-4.61×2.77,829.54
1771377,HEART,0.3,SI1,F,EX,EX,VG,N,4.17-4.59×2.73,943.9
1771375,HEART,0.3,SI1,F,EX,EX,VG,N,4.00-4.72×2.79,943.9
1771376,HEART,0.3,SI1,F,EX,EX,VG,N,4.09-4.53×2.68,943.9
1778572,HEART,0.31,SI1,G,EX,EX,EX,F,4.01-4.74×2.76,944.2
1771393,HEART,0.29,VS2,F,GD,EX,VG,N,3.89-4.60×2.74,944.29
1787973,HEART,0.3,SI1,F,EX,EX,GD,N,4.17-4.64×2.62,944.42
1785257,HEART,0.31,VS1,G,GD,EX,GD,M,4.32-4.63×2.49,945.76
1771365,HEART,0.3,SI1,D,VG,EX,GD,N,4.01-4.70×2.79,945.89
1800752,HEART,0.3,VS1,I,EX,EX,VG,N,4.06-4.70×2.71,945.96
1789939,HEART,0.3,SI1,E,EX,EX,GD,N,4.03-4.78×2.75,946.4
1787969,HEART,0.3,SI1,E,EX,VG,GD,N,4.17-4.58×2.61,946.4
1781402,HEART,0.3,SI1,H,EX,VG,VG,N,4.13-4.56×2.59,946.42
1729432,HEART,0.4,SI2,H,VG,EX,VG,N,4.49-5.14×2.93,947.09
1771383,HEART,0.3,SI1,H,EX,VG,VG,N,4.09-4.63×2.74,948.46
1795910,HEART,0.31,SI1,G,EX,VG,VG,F,4.30-4.65×2.52,949.41
1800786,HEART,0.3,SI1,G,EX,EX,VG,N,4.09-4.67×2.61,992.57
1787926,HEART,0.31,VS1,D,EX,EX,GD,ST,4.15-4.74×2.82,992.88
1793187,HEART,0.3,VS1,H,EX,VG,VG,N,3.99-4.74×2.70,993.04
1785293,HEART,0.32,SI1,H,EX,VG,VG,N,4.25-4.81×2.74,993.52
1752963,HEART,0.29,VS2,E,VG,VG,GD,F,4.31-4.59×2.52,993.74
1789123,HEART,0.31,SI1,G,EX,EX,VG,N,4.08-4.65×2.76,993.94
1791132,HEART,0.31,SI1,G,EX,EX,VG,N,4.17-4.69×2.76,993.94
1626363,HEART,0.5,SI1,L,EX,EX,VG,F,4.84-5.47×3.16,994.18
1793203,HEART,0.31,VS2,H,VG,VG,GD,N,4.39-4.67×2.57,994.97
1762933,HEART,0.3,VS2,G,EX,VG,VG,N,4.39-4.63×2.55,996.61
1800775,HEART,0.34,VS2,H,GD,VG,GD,N,4.21-4.83×2.94,997.69
1795875,HEART,0.3,VS1,H,EX,EX,GD,F,3.88-4.59×2.73,998.15
1794487,HEART,0.32,VVS1,I,EX,EX,VG,N,4.34-4.74×2.76,998.32
1793205,HEART,0.31,SI1,E,EX,VG,VG,N,4.13-4.67×2.62,998.71
1800750,HEART,0.33,VS1,I,EX,VG,GD,F,4.25-4.71×2.64,999.5
1783858,HEART,0.3,VS2,F,VG,EX,GD,N,4.29-4.54×2.50,"1,042.26"
1791792,HEART,0.3,VS1,G,GD,EX,VG,N,4.17-4.39×2.43,"1,042.26"
1756499,HEART,0.3,VS2,E,EX,GD,VG,N,4.18-4.73×2.73,"1,042.80"
1789906,HEART,0.31,VS1,D,EX,EX,GD,M,4.06-4.71×2.73,"1,043.17"
1763977,HEART,0.29,VS2,D,VG,VG,VG,N,4.01-4.74×2.69,"1,043.24"
1762925,HEART,0.32,VVS2,E,VG,EX,GD,N,4.21-4.78×2.69,"1,044.28"
1779839,HEART,0.3,VS2,F,EX,EX,GD,N,4.14-4.62×2.70,"1,044.34"
1799973,HEART,0.49,SI1,K,GD,VG,VG,F,4.89-5.45×2.97,"1,044.37"
1791793,HEART,0.38,VS1,I,EX,VG,VG,N,4.52-4.88×2.81,"1,044.45"
1783868,HEART,0.32,SI1,E,EX,EX,VG,N,4.23-4.70×2.64,"1,044.84"
1767921,HEART,0.3,VVS1,G,EX,EX,GD,N,3.98-4.70×2.74,"1,046.80"
1800037,HEART,0.3,SI1,D,EX,EX,VG,N,4.27-4.65×2.66,"1,047.87"
1795900,HEART,0.3,SI1,D,EX,EX,GD,F,3.98-4.73×2.81,"1,047.87"
1787930,HEART,0.3,VS1,F,VG,VG,GD,N,4.09-4.70×2.78,"1,048.37"
1783859,HEART,0.33,VS2,G,EX,EX,GD,N,4.20-4.86×2.85,"1,050.25"
1795914,HEART,0.3,SI2,F,EX,EX,GD,N,4.01-4.74×2.81,848.6
1800052,HEART,0.3,SI2,F,EX,VG,GD,N,3.98-4.71×2.78,848.6
1785299,HEART,0.31,SI2,F,EX,GD,VG,N,4.05-4.71×2.76,848.8
1793214,HEART,0.3,SI2,E,EX,EX,GD,N,3.97-4.73×2.80,850.12
1767982,HEART,0.3,SI1,G,VG,EX,VG,N,4.30-4.66×2.57,853.18
1763973,HEART,0.3,SI1,F,VG,EX,VG,N,4.04-4.73×2.62,855.14
1771384,HEART,0.37,SI1,I,EX,EX,VG,F,4.55-5.01×2.94,856.42
1791137,HEART,0.3,SI2,E,VG,EX,VG,N,4.05-4.60×2.57,856.73
1791801,HEART,0.3,VS2,I,GD,EX,VG,N,4.29-4.52×2.46,858.18
1800777,HEART,0.31,VS2,I,EX,EX,VG,F,4.24-4.63×2.65,861.93
1791807,HEART,0.3,SI2,E,GD,EX,GD,N,3.88-4.59×2.82,863.25
1786578,HEART,0.3,SI1,F,GD,VG,GD,F,4.14-4.53×2.75,864.27
1789934,HEART,0.3,VS2,I,EX,EX,VG,N,4.05-4.66×2.72,864.27
1767983,HEART,0.3,SI1,G,VG,VG,VG,N,3.94-4.64×2.55,866.31
1674737,HEART,0.29,VS1,G,VG,VG,GD,F,4.04-4.81×2.69,866.33
1800745,HEART,0.33,VS1,G,EX,EX,VG,N,4.31-4.83×2.74,"1,137.81"
1785246,HEART,0.32,VS1,E,EX,EX,GD,N,4.37-4.78×2.76,"1,138.43"
1758231,HEART,0.34,VS2,E,EX,EX,VG,N,4.24-4.96×2.81,"1,138.43"
1777476,HEART,0.3,VVS1,F,EX,EX,VG,N,4.06-4.73×2.68,"1,139.06"
1775305,HEART,0.35,VS2,G,EX,EX,VG,N,4.33-5.00×2.88,"1,139.50"
1774269,HEART,0.32,VVS2,E,EX,VG,GD,N,4.13-4.91×2.87,"1,140.55"
1751865,HEART,0.3,VS1,D,EX,VG,VG,N,4.17-4.63×2.60,"1,141.09"
1781395,HEART,0.33,VS2,F,EX,EX,VG,F,4.27-4.97×2.84,"1,141.12"
1789122,HEART,0.34,VS2,G,EX,EX,VG,N,4.11-4.89×2.85,"1,141.88"
1759329,HEART,0.35,VS2,E,EX,EX,VG,N,4.22-4.93×2.88,"1,142.49"
1785256,HEART,0.31,VS1,G,EX,VG,VG,N,4.27-4.64×2.67,"1,142.78"
1786571,HEART,0.3,VS1,E,VG,EX,VG,N,4.03-4.78×2.86,"1,143.13"
1785269,HEART,0.3,VS2,D,EX,VG,VG,N,3.99-4.74×2.79,"1,143.13"
1800769,HEART,0.3,VS2,E,EX,VG,VG,N,3.99-4.74×2.69,"1,143.64"
1800771,HEART,0.3,VS2,E,EX,EX,VG,N,4.13-4.58×2.69,"1,143.64"
1731601,HEART,0.4,SI1,F,VG,VG,VG,F,4.52-5.20×2.93,"1,114.08"
1781389,HEART,0.31,VVS1,G,VG,VG,GD,N,4.13-4.68×2.80,"1,114.42"
1625059,HEART,0.51,SI1,I,VG,EX,VG,M,5.04-5.38×3.00,"1,114.81"
1793201,HEART,0.36,VS2,G,EX,EX,VG,F,4.52-4.99×2.81,"1,114.99"
1773521,HEART,0.3,VS1,F,VG,EX,EX,N,3.86-4.64×2.80,"1,115.81"
1800770,HEART,0.3,VS2,E,VG,EX,VG,N,3.93-4.59×2.78,"1,116.82"
1800009,HEART,0.3,VS1,F,GD,EX,VG,N,4.07-4.47×2.53,"1,116.82"
1789917,HEART,0.3,VS1,G,EX,EX,VG,N,4.16-4.68×2.67,"1,116.82"
1789106,HEART,0.3,VVS2,H,EX,VG,VG,N,4.24-4.66×2.65,"1,116.82"
1769649,HEART,0.3,VS2,D,EX,EX,VG,N,4.01-4.77×2.80,"1,116.84"
1774271,HEART,0.3,VVS2,E,EX,EX,GD,N,4.04-4.69×2.74,"1,117.77"
1760556,HEART,0.33,VVS1,G,EX,EX,GD,N,4.17-4.91×2.77,"1,118.31"
1791794,HEART,0.3,VS2,E,EX,EX,VG,N,4.05-4.71×2.80,"1,118.81"
1769622,HEART,0.3,VVS2,F,VG,VG,VG,N,4.16-4.61×2.70,"1,118.85"
1769624,HEART,0.3,VVS2,F,VG,EX,VG,N,4.20-4.66×2.57,"1,118.85"
1765068,HEART,0.3,SI2,D,EX,EX,VG,N,4.14-4.76×2.70,893.71
1791806,HEART,0.3,SI2,D,VG,EX,VG,N,4.24-4.64×2.61,893.71
1726033,HEART,0.32,SI1,F,EX,EX,GD,N,4.21-4.77×2.82,893.99
1800044,HEART,0.3,SI1,E,VG,EX,GD,F,4.19-4.63×2.75,895.21
1767974,HEART,0.3,SI1,D,GD,EX,GD,N,3.87-4.54×2.74,895.73
1800017,HEART,0.35,VS1,I,EX,EX,GD,M,4.53-4.98×2.70,896.41
1795906,HEART,0.3,SI1,F,VG,EX,GD,F,4.26-4.59×2.69,897.27
1791805,HEART,0.3,SI1,G,VG,VG,GD,F,4.23-4.77×2.64,897.74
1783873,HEART,0.3,SI1,F,VG,EX,GD,F,3.93-4.71×2.71,900.77
1769681,HEART,0.29,VS1,F,VG,VG,VG,N,4.17-4.66×2.59,901.16
1750305,HEART,0.3,SI1,E,VG,EX,VG,N,3.88-4.66×2.75,901.78
1791136,HEART,0.31,SI2,E,EX,EX,VG,N,4.04-4.78×2.76,902.26
1767944,HEART,0.31,VS1,I,EX,VG,VG,N,4.01-4.74×2.76,902.81
1593741,HEART,0.5,SI1,K,EX,VG,VG,F,4.95-5.55×3.12,904.35
1766954,HEART,0.3,SI1,D,VG,VG,GD,N,4.04-4.79×2.67,905.91
1777474,HEART,0.31,VVS1,E,EX,VG,GD,N,4.10-4.72×2.66,"1,090.86"
1791796,HEART,0.3,VS2,F,VG,VG,VG,N,3.91-4.75×2.87,"1,091.99"
1789916,HEART,0.3,VS1,G,EX,VG,VG,N,3.99-4.68×2.74,"1,091.99"
1781393,HEART,0.3,VS1,G,EX,EX,VG,N,4.25-4.62×2.62,"1,091.99"
1789105,HEART,0.3,VVS2,H,VG,EX,VG,N,4.01-4.57×2.76,"1,091.99"
1771271,HEART,0.5,SI2,H,EX,EX,VG,M,4.68-5.48×3.24,"1,092.72"
1797308,HEART,0.3,VVS2,D,GD,VG,FR,N,3.83-4.62×2.73,"1,093.01"
1716650,HEART,0.3,VVS1,D,VG,VG,GD,N,4.09-4.81×2.75,"1,093.02"
1730675,HEART,0.45,SI1,F,VG,VG,GD,M,4.85-5.19×2.92,"1,093.23"
1785280,HEART,0.33,VS2,H,EX,VG,VG,N,4.39-4.74×2.66,"1,093.73"
1798673,HEART,0.3,VVS2,E,VG,EX,GD,F,3.93-4.51×2.69,"1,093.94"
1800029,HEART,0.3,VS2,G,EX,VG,VG,N,4.11-4.63×2.74,"1,093.95"
1800016,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.72×2.78,"1,093.95"
1800015,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.79×2.79,"1,093.95"
1800003,HEART,0.3,VS1,E,EX,EX,GD,N,4.02-4.75×2.68,"1,094.00"
1775276,HEART,0.41,VS2,I,VG,EX,VG,N,4.37-5.22×3.14,"1,055.84"
1800737,HEART,0.3,VS1,E,GD,EX,GD,F,4.16-4.61×2.49,"1,055.95"
1800041,HEART,0.3,SI1,D,EX,EX,VG,N,4.14-4.62×2.59,"1,056.49"
1787946,HEART,0.3,VS2,E,EX,EX,GD,N,4.08-4.79×2.72,"1,057.50"
1771319,HEART,0.31,VVS2,G,VG,EX,VG,N,4.13-4.76×2.73,"1,058.38"
1785259,HEART,0.3,VS1,G,EX,VG,GD,N,4.07-4.65×2.61,"1,058.99"
1789912,HEART,0.3,VS1,E,EX,VG,GD,N,4.16-4.74×2.67,"1,060.00"
1785235,HEART,0.3,VVS2,F,EX,VG,GD,N,4.01-4.64×2.74,"1,060.48"
1651236,HEART,0.5,SI1,K,VG,GD,VG,N,4.77-5.51×3.07,"1,062.49"
1791130,HEART,0.3,VS2,G,VG,VG,VG,N,4.21-4.51×2.50,"1,063.04"
1800746,HEART,0.33,VS1,G,EX,VG,GD,F,4.07-4.84×2.82,"1,063.09"
1779835,HEART,0.3,VS1,H,EX,EX,VG,N,4.20-4.70×2.68,"1,063.53"
1791124,HEART,0.31,VS1,H,EX,VG,GD,N,4.20-4.73×2.77,"1,063.67"
1769660,HEART,0.31,VS2,F,EX,EX,VG,N,4.02-4.78×2.70,"1,063.69"
1751869,HEART,0.31,VS1,G,EX,EX,VG,N,4.28-4.66×2.64,"1,063.69"
1785260,HEART,0.3,VS1,G,VG,GD,GD,F,3.85-4.63×2.77,975.81
1490932,HEART,0.27,VVS2,G,EX,VG,VG,N,3.94-4.46×2.64,975.86
1785261,HEART,0.39,VS1,H,GD,VG,GD,M,4.69-5.00×2.69,976.75
1791800,HEART,0.3,VS2,G,GD,VG,VG,N,4.18-4.63×2.55,977.39
1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84-4.60×2.72,978.37
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23-4.69×2.62,979.25
1789920,HEART,0.33,VS1,I,EX,EX,VG,F,4.23-4.95×2.89,979.42
1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96-4.76×2.87,979.81
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.61×2.78,979.95
1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08-4.68×2.73,981.38
1785288,HEART,0.3,SI1,F,EX,EX,VG,N,4.20-4.74×2.66,981.38
1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16-4.54×2.66,983.93
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93-4.58×2.76,984.43
1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61-5.19×2.89,984.66
1787957,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.68×2.82,985.51
