Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1760312,ROUND,0.35,VS2,H,EX,EX,EX,F,4.52-4.55×2.79,"1,124.10"
1787581,ROUND,0.3,VS2,D,EX,EX,VG,N,4.30-4.35×2.63,"1,124.42"
1758159,ROUND,0.35,SI2,D,EX,EX,EX,N,4.61-4.64×2.77,"1,124.70"
1635589,ROUND,0.5,SI1,M,EX,EX,EX,N,5.02-5.05×3.17,"1,124.75"
1652441,ROUND,0.5,SI2,L,VG,VG,VG,N,4.92-4.99×3.20,"1,124.77"
1756250,ROUND,0.3,VVS1,H,EX,VG,VG,N,4.31-4.36×2.64,"1,124.88"
1675194,ROUND,0.26,IF,F,EX,EX,EX,N,4.08-4.10×2.55,"1,124.91"
1662260,ROUND,0.26,VVS1,F,EX,EX,EX,N,4.08-4.10×2.54,"1,124.91"
1655300,ROUND,0.26,VVS1,F,EX,EX,EX,N,4.11-4.12×2.54,"1,124.91"
1523594,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.96-3.98×2.44,969.59
1732550,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.89-3.92×2.44,969.59
1506817,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.92-3.94×2.42,969.59
1586459,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.88-3.92×2.43,969.59
1541258,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.94-3.97×2.45,969.59
1586445,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.89-3.92×2.47,969.59
1523593,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.92-3.94×2.45,969.59
1523592,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.94-3.95×2.41,969.59
1598738,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.95-3.98×2.45,969.59
1592480,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.90-3.93×2.44,969.59
1592558,ROUND,0.23,IF,E,EX,EX,EX,N,3.95-3.98×2.36,969.59
1592557,ROUND,0.23,IF,E,EX,EX,EX,N,3.93-3.96×2.40,969.59
1614214,ROUND,0.23,VVS1,E,EX,EX,EX,N,3.93-3.95×2.46,969.59
1586412,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.96-3.98×2.42,969.59
1586386,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.93-3.95×2.47,969.59
1670442,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.94-3.96×2.45,975.43
1592444,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.95-3.98×2.43,975.43
1674014,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.97-3.99×2.38,975.43
1586385,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.91-3.93×2.45,975.43
1592549,ROUND,0.23,IF,F,EX,EX,EX,N,3.98-3.99×2.38,975.43
1618477,ROUND,0.23,IF,F,EX,EX,EX,N,3.92-3.94×2.45,975.43
1684775,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.97-3.98×2.39,975.43
1586297,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.97×2.45,975.43
1592410,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.94-3.97×2.43,975.43
1773440,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.97×2.38,975.43
1592408,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.96-3.97×2.44,975.43
1655373,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.91-3.94×2.43,975.43
1592422,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.96-3.99×2.40,975.43
1664989,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.98×2.36,975.43
1586336,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.91-3.93×2.44,975.43
1655312,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.98-4.01×2.46,973.96
1655312,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.98-4.01×2.46,973.96
1766717,ROUND,0.3,VS2,H,VG,VG,GD,F,4.23-4.29×2.64,974.29
1802285,ROUND,0.3,SI2,G,EX,EX,EX,N,4.29-4.31×2.66,974.3
1799563,ROUND,0.3,SI1,I,EX,EX,VG,N,4.27-4.30×2.67,974.3
1775074,ROUND,0.3,VS1,J,VG,EX,VG,N,4.18-4.23×2.68,974.34
1790719,ROUND,0.32,VVS2,J,EX,EX,EX,M,4.44-4.46×2.69,974.54
1787743,ROUND,0.31,SI2,G,EX,EX,EX,F,4.40-4.43×2.67,974.56
1791706,ROUND,0.31,SI2,G,EX,EX,EX,N,4.31-4.34×2.70,974.56
1792634,ROUND,0.31,SI2,G,EX,EX,EX,N,4.28-4.30×2.71,974.56
1482278,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.91-3.93×2.44,974.64
1482278,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.91-3.93×2.44,974.64
1787387,ROUND,0.4,SI1,K,EX,EX,VG,N,4.75-4.79×2.88,974.83
1783695,ROUND,0.3,SI2,H,EX,EX,EX,N,4.30-4.33×2.69,974.84
1792562,ROUND,0.35,VS2,K,EX,VG,EX,N,4.52-4.54×2.80,975.06
1761365,ROUND,0.3,VS1,F,EX,VG,EX,N,4.37-4.40×2.59,"1,081.85"
1802143,ROUND,0.3,VS2,F,EX,EX,VG,F,4.25-4.28×2.62,"1,081.85"
1802142,ROUND,0.3,VS2,F,EX,VG,VG,F,4.30-4.35×2.60,"1,081.85"
1799440,ROUND,0.3,VS1,G,VG,VG,GD,N,4.25-4.30×2.58,"1,081.85"
1802195,ROUND,0.3,SI1,D,VG,EX,VG,N,4.22-4.26×2.69,"1,081.85"
1618583,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.01-4.04×2.49,"1,082.01"
1618583,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.01-4.04×2.49,"1,082.01"
1611158,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.06-4.09×2.45,"1,082.01"
1792630,ROUND,0.35,SI2,F,EX,EX,EX,N,4.58-4.62×2.74,"1,082.11"
1773410,ROUND,0.32,SI1,H,EX,EX,EX,N,4.44-4.48×2.68,"1,082.19"
1772396,ROUND,0.3,VS2,F,EX,EX,VG,N,4.28-4.33×2.63,"1,082.31"
1773352,ROUND,0.3,VS2,F,EX,EX,VG,N,4.37-4.40×2.61,"1,082.31"
1775103,ROUND,0.31,VS2,H,EX,EX,EX,F,4.32-4.33×2.70,"1,082.46"
1799576,ROUND,0.32,SI2,E,EX,EX,EX,N,4.47-4.48×2.68,"1,082.68"
1773406,ROUND,0.32,SI1,G,EX,VG,EX,N,4.43-4.44×2.73,"1,082.75"
1763747,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.89-3.92×2.44,895.38
1763748,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.98×2.45,895.38
1592387,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.94-3.96×2.42,895.38
1592482,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.91-3.94×2.45,895.38
1795447,ROUND,0.3,VVS1,K,EX,EX,EX,M,4.36-4.38×2.61,895.73
1790787,ROUND,0.33,VS1,L,EX,EX,EX,M,4.51-4.53×2.70,895.75
1574782,ROUND,0.68,SI2,O-P,EX,EX,EX,F,5.60-5.63×3.52,896.04
1783563,ROUND,0.3,VS1,K,EX,EX,EX,N,4.35-4.38×2.66,896.75
1783565,ROUND,0.3,VS1,K,EX,EX,EX,N,4.30-4.31×2.68,896.75
1788864,ROUND,0.31,VS1,K,EX,VG,VG,N,4.28-4.33×2.70,897.05
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36
1513169,ROUND,0.29,SI1,F,VG,VG,GD,N,4.23-4.30×2.64,897.69
1757194,ROUND,0.3,SI2,G,VG,VG,VG,N,4.28-4.33×2.62,897.73
1758166,ROUND,0.3,SI2,F,VG,EX,EX,N,4.21-4.24×2.65,897.81
1792596,ROUND,0.3,SI1,E,EX,EX,EX,F,4.30-4.32×2.67,"1,085.42"
1792594,ROUND,0.3,SI1,E,EX,EX,EX,F,4.34-4.35×2.58,"1,085.42"
1790832,ROUND,0.3,VS2,G,VG,EX,EX,N,4.18-4.22×2.72,"1,085.42"
1787634,ROUND,0.3,VS2,G,VG,EX,VG,N,4.19-4.23×2.68,"1,085.42"
1791628,ROUND,0.3,VS2,G,VG,EX,VG,N,4.30-4.34×2.61,"1,085.42"
1789714,ROUND,0.3,VS2,G,VG,EX,VG,N,4.33-4.38×2.57,"1,085.42"
1488486,ROUND,0.26,VVS2,F,EX,EX,EX,N,4.13-4.1×2.53,"1,085.81"
1764681,ROUND,0.3,VS1,D,VG,EX,VG,N,4.22-4.23×2.66,"1,085.94"
1792392,ROUND,0.3,VS1,D,EX,VG,VG,M,4.25-4.28×2.69,"1,085.94"
1764679,ROUND,0.3,VS1,D,VG,EX,VG,N,4.19-4.22×2.68,"1,085.94"
1768778,ROUND,0.31,SI2,D,EX,EX,EX,N,4.32-4.35×2.66,"1,086.15"
1776131,ROUND,0.3,IF,I,EX,EX,EX,N,4.36-4.39×2.61,"1,086.40"
1784907,ROUND,0.32,SI1,H,EX,EX,VG,N,4.32-4.37×2.74,"1,086.48"
1784854,ROUND,0.31,VS2,I,EX,EX,EX,N,4.33-4.36×2.70,"1,086.75"
1783651,ROUND,0.3,SI1,F,EX,EX,EX,N,4.35-4.36×2.60,"1,086.84"
1744553,ROUND,0.5,VVS1,S-T,EX,EX,EX,M,5.05-5.08×3.16,"1,034.28"
1744553,ROUND,0.5,VVS1,S-T,EX,EX,EX,M,5.05-5.08×3.16,"1,034.28"
1791545,ROUND,0.4,SI2,E,GD,EX,FR,N,4.54-4.60×3.01,"1,034.31"
1787692,ROUND,0.3,SI1,E,VG,VG,GD,N,4.30-4.32×2.63,"1,034.63"
1779558,ROUND,0.3,VS1,H,VG,EX,VG,F,4.31-4.36×2.62,"1,034.63"
1779559,ROUND,0.3,VS1,H,VG,VG,GD,N,4.35-4.38×2.68,"1,034.63"
1621852,ROUND,0.5,SI1,K,EX,EX,EX,F,5.09-5.12×3.15,"1,403.12"
1795418,ROUND,0.51,SI2,K,VG,EX,VG,N,4.98-5.02×3.21,"1,403.36"
1764519,ROUND,0.32,VVS1,D,EX,EX,EX,N,4.37-4.40×2.75,"1,403.43"
1779416,ROUND,0.4,SI1,E,VG,EX,VG,N,4.59-4.62×2.95,"1,403.43"
1791486,ROUND,0.5,SI1,L,VG,EX,EX,F,4.98-5.00×3.19,"1,403.65"
1781065,ROUND,0.35,VVS2,E,EX,EX,EX,N,4.58-4.60×2.74,"1,403.92"
1625679,ROUND,0.5,VS1,L,EX,EX,EX,F,5.06-5.09×3.16,"1,403.95"
1801705,ROUND,0.4,SI1,E,EX,EX,VG,M,4.70-4.76×2.87,"1,404.09"
1801702,ROUND,0.4,SI1,E,EX,EX,EX,M,4.78-4.81×2.84,"1,404.09"
1763443,ROUND,0.4,SI1,E,EX,EX,EX,M,4.67-4.71×2.95,"1,404.09"
1745819,ROUND,0.4,SI1,H,EX,EX,EX,N,4.69-4.71×2.94,"1,404.12"
1761299,ROUND,0.31,IF,E,EX,EX,EX,N,4.39-4.42×2.64,"1,404.22"
1764523,ROUND,0.31,VVS1,D,EX,EX,EX,N,4.30-4.33×2.70,"1,404.24"
1671712,ROUND,0.51,SI2,J,EX,VG,EX,F,5.12-5.15×3.20,"1,399.64"
1780269,ROUND,0.36,VS1,H,EX,EX,EX,N,4.56-4.58×2.84,"1,399.73"
1631693,ROUND,0.5,I1,H,VG,VG,VG,N,4.98-5.05×3.20,"1,399.75"
1772238,ROUND,0.35,VVS2,D,EX,EX,EX,N,4.51-4.54×2.79,"1,399.79"
1772236,ROUND,0.35,VVS2,D,EX,EX,EX,N,4.51-4.54×2.81,"1,399.79"
1754052,ROUND,0.35,VVS2,D,EX,EX,EX,N,4.50-4.53×2.80,"1,400.45"
1754051,ROUND,0.35,VVS2,D,EX,EX,EX,N,4.50-4.53×2.81,"1,400.45"
1635583,ROUND,0.5,SI1,K,VG,EX,EX,N,4.97-5.01×3.19,"1,400.65"
1759023,ROUND,0.4,SI1,E,EX,EX,EX,M,4.77-4.79×2.89,"1,400.67"
1775006,ROUND,0.32,VVS1,E,EX,EX,EX,N,4.35-4.36×2.72,"1,381.76"
1790280,ROUND,0.51,VVS1,M,EX,EX,EX,N,5.14-5.18×3.15,"1,381.79"
1755407,ROUND,0.4,SI1,F,EX,EX,EX,F,4.75-4.77×2.88,"1,381.90"
1795438,ROUND,0.3,VVS1,E,EX,EX,EX,N,4.36-4.38×2.58,"1,381.98"
1801912,ROUND,0.35,VVS2,F,EX,EX,EX,F,4.51-4.53×2.81,"1,382.00"
1801829,ROUND,0.3,VVS1,D,EX,EX,EX,N,4.24-4.28×2.68,"1,382.01"
1758123,ROUND,0.35,SI1,D,EX,EX,EX,F,4.54-4.57×2.78,"1,382.03"
1792586,ROUND,0.36,SI1,E,EX,EX,EX,N,4.53-4.55×2.85,"1,382.08"
1799417,ROUND,0.35,VS1,E,EX,EX,EX,F,4.50-4.53×2.81,"1,382.12"
1770749,ROUND,0.57,SI1,L,EX,EX,EX,M,5.30-5.32×3.32,"1,382.22"
1638926,ROUND,0.59,VS1,M,EX,EX,EX,N,5.36-5.39×3.35,"1,382.23"
1595338,ROUND,0.55,VS1,FANCY,EX,EX,EX,N,5.23-5.25×3.29,"1,382.34"
1754042,ROUND,0.35,VVS1,G,EX,EX,EX,F,4.55-4.58×2.74,"1,382.59"
1732447,ROUND,0.35,VS1,D,EX,EX,EX,N,4.52-4.49×2.81,"1,382.69"
1790741,ROUND,0.36,VS1,F,EX,EX,EX,N,4.52-4.54×2.86,"1,400.93"
1786391,ROUND,0.35,SI1,D,EX,EX,EX,N,4.55-4.58×2.82,"1,401.03"
1792567,ROUND,0.35,SI1,D,EX,EX,EX,N,4.50-4.53×2.80,"1,401.03"
1787667,ROUND,0.35,SI1,D,EX,EX,EX,F,4.53-4.56×2.79,"1,401.03"
1757572,ROUND,0.5,VS1,K,VG,EX,GD,M,5.00-5.06×3.16,"1,401.16"
1662869,ROUND,0.5,SI1,K,VG,EX,VG,N,4.97-5.01×3.17,"1,328.87"
1666848,ROUND,0.5,SI1,K,VG,EX,VG,F,4.93-4.97×3.17,"1,328.87"
1667677,ROUND,0.5,VVS2,L,VG,GD,VG,N,4.94-5.01×3.16,"1,328.87"
1801890,ROUND,0.35,VVS2,D,EX,EX,EX,M,4.47-4.50×2.81,"1,328.90"
1772177,ROUND,0.4,VS2,G,GD,EX,GD,N,4.66-4.71×2.85,"1,329.02"
1773167,ROUND,0.4,VS2,I,VG,EX,EX,N,4.73-4.74×2.90,"1,329.02"
1769235,ROUND,0.4,VS2,I,EX,VG,EX,N,4.70-4.71×2.94,"1,329.02"
1801716,ROUND,0.4,SI1,F,EX,EX,EX,ST,4.73-4.76×2.92,"1,329.03"
1595337,ROUND,0.53,SI1,FANCY,EX,EX,EX,N,5.28-5.30×3.16,"1,329.07"
1754037,ROUND,0.33,VVS1,F,EX,EX,EX,N,4.37-4.41×2.74,"1,329.12"
1768512,ROUND,0.37,VVS1,H,EX,EX,EX,N,4.58-4.61×2.80,"1,329.20"
1744804,ROUND,0.5,VS2,K,GD,EX,VG,N,4.85-4.90×3.19,"1,329.24"
1758974,ROUND,0.5,SI2,K,VG,EX,EX,N,5.06-5.09×3.14,"1,329.24"
1722366,ROUND,0.7,SI1,N,EX,EX,VG,N,5.75-5.78×3.46,"1,329.46"
1784874,ROUND,0.3,SI1,D,EX,EX,EX,F,4.33-4.35×2.60,"1,131.49"
1787675,ROUND,0.3,SI1,D,EX,EX,EX,N,4.35-4.37×2.62,"1,131.49"
1787678,ROUND,0.3,SI1,D,EX,EX,EX,N,4.28-4.31×2.67,"1,131.49"
1581565,ROUND,0.26,IF,F,EX,EX,EX,N,4.09-4.11×2.52,"1,131.52"
1655302,ROUND,0.26,VVS1,F,EX,EX,EX,N,4.09-4.12×2.54,"1,131.52"
1655287,ROUND,0.26,VVS1,D,EX,EX,EX,F,4.10-4.12×2.52,"1,131.52"
1799534,ROUND,0.3,SI1,E,EX,EX,EX,N,4.29-4.31×2.67,"1,131.52"
1802215,ROUND,0.3,SI1,E,EX,EX,EX,N,4.31-4.34×2.63,"1,131.52"
1795512,ROUND,0.3,VS2,G,EX,EX,VG,N,4.35-4.38×2.61,"1,131.52"
1802149,ROUND,0.3,VS2,G,EX,EX,EX,N,4.24-4.28×2.65,"1,131.52"
1802052,ROUND,0.3,VS1,H,EX,EX,VG,F,4.26-4.29×2.65,"1,131.52"
1795483,ROUND,0.3,VS1,H,EX,VG,VG,F,4.32-4.34×2.64,"1,131.52"
1780249,ROUND,0.3,VVS2,D,VG,VG,VG,N,4.15-4.21×2.70,"1,131.56"
1777164,ROUND,0.3,VS1,D,EX,EX,EX,M,4.31-4.32×2.64,"1,131.56"
1801730,ROUND,0.4,SI1,I,EX,EX,EX,ST,4.69-4.72×2.90,"1,131.62"
1627009,ROUND,0.27,VVS1,F,EX,EX,EX,N,4.20-4.21×2.56,"1,162.04"
1602559,ROUND,0.27,VVS1,D,EX,EX,EX,F,4.19-4.21×2.50,"1,162.04"
1763461,ROUND,0.37,IF,J,EX,EX,EX,N,4.60-4.63×2.83,"1,162.15"
1759053,ROUND,0.3,VVS1,D,EX,EX,EX,M,4.30-4.32×2.68,"1,162.38"
1754090,ROUND,0.31,VS1,G,EX,EX,EX,F,4.40-4.42×2.64,"1,162.67"
1787680,ROUND,0.35,SI1,E,EX,EX,VG,N,4.46-4.52×2.82,"1,162.67"
1751315,ROUND,0.5,SI2,K,VG,VG,GD,N,5.09-5.11×3.04,"1,162.84"
1777268,ROUND,0.33,SI1,E,EX,EX,EX,N,4.44-4.47×2.72,"1,162.86"
1767726,ROUND,0.3,VVS2,G,EX,EX,EX,N,4.32-4.34×2.61,"1,162.91"
1800559,ROUND,0.3,VS2,G,EX,EX,EX,N,4.34-4.36×2.62,"1,162.92"
1795486,ROUND,0.3,VS1,H,EX,EX,EX,N,4.32-4.34×2.65,"1,162.92"
1799450,ROUND,0.3,VS1,H,EX,EX,EX,N,4.36-4.38×2.62,"1,162.92"
1799446,ROUND,0.3,VS1,H,EX,EX,EX,N,4.24-4.27×2.67,"1,162.92"
1802051,ROUND,0.3,VS1,H,EX,EX,EX,F,4.27-4.29×2.65,"1,162.92"
1768602,ROUND,0.32,VS1,G,EX,EX,EX,N,4.45-4.46×2.68,"1,211.41"
1789583,ROUND,0.4,SI2,E,EX,VG,EX,F,4.70-4.72×2.96,"1,211.48"
1776135,ROUND,0.3,VVS1,G,EX,EX,EX,N,4.37-4.40×2.64,"1,211.56"
1791610,ROUND,0.35,VS2,D,VG,EX,EX,F,4.49-4.52×2.81,"1,211.76"
1759063,ROUND,0.3,VVS1,G,EX,EX,EX,N,4.36-4.38×2.61,"1,212.07"
1792926,ROUND,0.3,VS1,F,EX,EX,EX,N,4.28-4.30×2.69,"1,212.10"
1792928,ROUND,0.3,VS1,F,EX,EX,EX,N,4.37-4.39×2.63,"1,212.10"
1791571,ROUND,0.3,VVS2,G,EX,EX,EX,N,4.28-4.31×2.64,"1,212.10"
1791577,ROUND,0.3,VS1,D,EX,EX,VG,N,4.27-4.30×2.65,"1,212.10"
1801928,ROUND,0.31,VVS2,G,EX,EX,EX,F,4.41-4.44×2.65,"1,212.44"
1758044,ROUND,0.33,VS1,H,EX,EX,EX,N,4.48-4.51×2.68,"1,212.51"
1764717,ROUND,0.32,VS1,F,EX,EX,EX,N,4.38-4.40×2.75,"1,212.54"
