Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1797189,EMERALD,0.5,SI1,J,EX,EX,GD,N,5.16-3.87×2.64,"1,281.93"
1794361,EMERALD,0.37,VVS1,E,EX,EX,GD,N,4.96-3.53×2.26,"1,282.25"
1755548,EMERALD,0.41,VVS2,F,EX,VG,GD,N,5.01-3.58×2.35,"1,282.56"
1743877,EMERALD,0.41,VS1,E,EX,VG,VG,N,4.81-3.62×2.46,"1,282.57"
1764976,EMERALD,0.4,VS1,D,EX,EX,VG,M,4.96-3.54×2.39,"1,283.05"
1789020,EMERALD,0.42,VVS2,I,EX,EX,GD,N,5.24-3.54×2.27,"1,283.45"
1800627,EMERALD,0.4,VS2,D,VG,EX,GD,N,5.04-3.51×2.33,"1,283.79"
1776266,EMERALD,0.4,VVS1,H,EX,EX,VG,N,5.18-3.55×2.28,"1,283.86"
1791031,EMERALD,0.32,IF,D,EX,EX,VG,N,4.63-3.42×2.17,"1,283.94"
1798537,EMERALD,0.4,VS1,G,VG,VG,GD,N,4.70-3.60×2.45,"1,284.45"
1769514,EMERALD,0.4,VS1,H,EX,EX,GD,N,4.93-3.54×2.40,"1,261.48"
1771156,EMERALD,0.4,VS1,H,EX,EX,GD,N,5.21-3.54×2.34,"1,261.48"
1776275,EMERALD,0.4,VS1,H,EX,EX,GD,N,5.28-3.50×2.20,"1,261.48"
1777402,EMERALD,0.41,VVS2,H,EX,VG,GD,N,5.09-3.49×2.28,"1,262.33"
1800614,EMERALD,0.45,IF,I,EX,EX,VG,F,5.36-3.78×2.36,"1,262.77"
1765600,EMERALD,0.4,VS1,E,VG,VG,GD,N,5.42-3.44×2.26,"1,262.80"
1771165,EMERALD,0.4,VS2,E,VG,EX,GD,N,5.17-3.62×2.29,"1,263.48"
1762837,EMERALD,0.4,VVS2,G,EX,EX,VG,N,4.84-3.55×2.38,"1,263.48"
1775200,EMERALD,0.4,VS1,E,VG,EX,VG,N,4.79-3.49×2.49,"1,263.58"
1778513,EMERALD,0.41,SI1,F,EX,EX,VG,N,5.35-3.48×2.18,"1,263.82"
1668219,EMERALD,0.5,VVS2,J,VG,EX,GD,N,4.98-3.78×2.64,"1,263.99"
1751792,EMERALD,0.4,VS2,F,EX,VG,VG,N,4.83-3.59×2.45,"1,264.15"
1763909,EMERALD,0.32,IF,D,EX,EX,VG,N,4.80-3.21×2.18,"1,264.41"
1791018,EMERALD,0.4,VS1,E,VG,EX,GD,F,4.91-3.65×2.22,"1,264.81"
1786496,EMERALD,0.4,IF,H,EX,EX,VG,F,5.31-3.44×2.29,"1,264.81"
1783740,EMERALD,0.4,VS1,I,EX,EX,VG,M,4.99-3.64×2.28,"1,166.12"
1769492,EMERALD,0.4,VVS2,I,EX,EX,VG,F,5.19-3.42×2.28,"1,166.15"
1795736,EMERALD,0.42,VS1,I,EX,EX,GD,N,5.08-3.59×2.39,"1,166.37"
1794364,EMERALD,0.32,VVS1,E,EX,EX,VG,N,4.67-3.19×2.18,"1,166.56"
1799806,EMERALD,0.32,VVS2,D,EX,EX,VG,N,4.85-3.18×2.17,"1,166.56"
1785079,EMERALD,0.3,VVS1,D,EX,VG,VG,N,4.45-3.27×2.14,"1,168.47"
1797227,EMERALD,0.34,VVS1,E,EX,EX,GD,N,4.68-3.44×2.26,"1,168.91"
1782709,EMERALD,0.32,VVS1,D,EX,EX,VG,N,4.48-3.30×2.24,"1,169.31"
1785051,EMERALD,0.4,VVS2,H,EX,EX,VG,M,5.19-3.65×2.28,"1,169.48"
1769507,EMERALD,0.4,VS1,F,VG,VG,VG,F,4.73-3.52×2.44,"1,169.50"
1737045,EMERALD,0.4,VVS1,F,EX,VG,GD,F,4.65-3.60×2.49,"1,169.51"
1763910,EMERALD,0.35,VVS1,E,EX,EX,VG,N,4.74-3.50×2.22,"1,169.67"
1747038,EMERALD,0.41,VS2,D,EX,EX,VG,M,4.92-3.63×2.44,"1,170.21"
1778534,EMERALD,0.39,VS2,D,VG,VG,VG,N,5.10-3.65×2.19,"1,170.53"
1632806,EMERALD,0.61,VS2,L,EX,EX,VG,F,5.59-4.14×2.79,"1,170.60"
1797216,EMERALD,0.41,VS2,E,EX,VG,VG,M,5.41-3.53×2.19,"1,309.48"
1795718,EMERALD,0.41,VVS1,F,VG,VG,GD,ST,5.53-3.50×2.30,"1,309.56"
1738145,EMERALD,0.4,VVS1,E,EX,VG,VG,N,4.99-3.54×2.39,"1,310.10"
1765591,EMERALD,0.4,VVS1,F,EX,EX,GD,F,4.86-3.57×2.38,"1,310.12"
1750212,EMERALD,0.41,VS1,G,EX,EX,EX,N,4.97-3.67×2.39,"1,310.14"
1751780,EMERALD,0.41,VS1,G,EX,VG,VG,N,5.04-3.69×2.35,"1,310.14"
1783746,EMERALD,0.4,VS2,E,VG,EX,FR,N,5.37-3.37×2.07,"1,310.19"
1786511,EMERALD,0.4,VS1,F,EX,EX,VG,F,5.26-3.48×2.17,"1,310.19"
1785024,EMERALD,0.5,VS1,J,VG,VG,GD,F,5.80-3.71×2.19,"1,310.61"
1643556,EMERALD,0.5,VVS2,I,VG,VG,FR,N,5.42-3.85×2.38,"1,310.72"
1776265,EMERALD,0.4,VVS1,H,EX,EX,VG,N,5.23-3.41×2.21,"1,310.78"
1788970,EMERALD,0.52,IF,K,VG,VG,VG,M,5.91-3.75×2.22,"1,310.83"
1672895,EMERALD,0.5,VS2,J,EX,EX,VG,F,5.15-3.80×2.60,"1,311.52"
1657747,EMERALD,0.63,VVS2,L,EX,EX,EX,F,5.91-4.13×2.71,"1,406.85"
1798524,EMERALD,0.42,VVS2,F,EX,VG,GD,N,4.97-3.67×2.39,"1,406.96"
1762840,EMERALD,0.4,VS1,D,EX,EX,VG,N,5.15-3.50×2.37,"1,407.43"
1776263,EMERALD,0.6,SI1,J,EX,VG,GD,N,5.83-3.89×2.66,"1,407.79"
1782615,EMERALD,0.5,VVS1,J,VG,EX,VG,N,5.03-3.80×2.65,"1,407.85"
1783731,EMERALD,0.4,VVS1,E,VG,EX,VG,N,4.73-3.49×2.50,"1,408.11"
1800623,EMERALD,0.41,VS1,G,EX,EX,VG,N,5.19-3.44×2.34,"1,408.65"
1798495,EMERALD,0.5,SI1,I,EX,EX,VG,N,5.21-3.85×2.51,"1,408.72"
1636185,EMERALD,0.5,SI1,F,EX,EX,VG,N,5.18-3.83×2.61,"1,409.15"
1671495,EMERALD,0.5,VVS1,I,EX,EX,VG,ST,5.13-3.79×2.59,"1,409.15"
1668240,EMERALD,0.52,SI1,I,EX,EX,VG,N,5.72-3.75×2.38,"1,409.53"
1766860,EMERALD,0.4,VVS1,G,EX,EX,EX,N,4.77-3.52×2.37,"1,409.60"
1789003,EMERALD,0.5,SI1,F,VG,VG,FR,F,5.21-3.94×2.39,"1,410.46"
1755545,EMERALD,0.4,VVS2,D,VG,EX,VG,N,5.11-3.37×2.35,"1,410.85"
1763886,EMERALD,0.42,VVS1,H,EX,EX,VG,N,5.20-3.61×2.25,"1,412.05"
1799741,EMERALD,0.41,VVS2,D,EX,EX,VG,N,5.15-3.47×2.28,"1,695.48"
1623521,EMERALD,0.5,VS2,E,EX,VG,VG,N,5.31-3.92×2.56,"1,696.22"
1798503,EMERALD,0.46,VVS1,E,EX,EX,GD,N,5.45-3.60×2.35,"1,697.10"
1799656,EMERALD,0.51,VVS1,I,EX,VG,VG,N,5.28-3.86×2.49,"1,697.25"
1781265,EMERALD,0.61,SI1,D,EX,EX,VG,M,5.66-4.20×2.60,"1,697.76"
1638172,EMERALD,0.5,VVS2,E,EX,EX,VG,F,5.13-3.79×2.58,"1,698.05"
1661599,EMERALD,0.56,VVS1,I,EX,EX,VG,N,5.36-3.93×2.69,"1,698.43"
1664506,EMERALD,0.59,IF,I,EX,EX,GD,N,5.86-3.98×2.68,"1,698.66"
1608492,EMERALD,0.5,VS1,D,EX,VG,GD,N,5.59-3.71×2.43,"1,698.83"
1799663,EMERALD,0.5,VVS2,E,GD,EX,VG,F,5.09-3.89×2.75,"1,699.36"
1795662,EMERALD,0.5,VS1,D,VG,EX,VG,M,5.34-3.94×2.38,"1,699.36"
1799678,EMERALD,0.5,VS1,D,EX,EX,VG,M,5.20-3.79×2.59,"1,699.36"
1782686,EMERALD,0.47,VVS1,F,EX,EX,VG,N,5.47-3.59×2.43,"1,699.57"
1628311,EMERALD,0.5,VS1,D,EX,VG,GD,N,5.38-3.97×2.52,"1,700.64"
1791004,EMERALD,0.5,VS2,H,VG,EX,VG,N,5.12-3.83×2.65,"1,701.95"
1797211,EMERALD,0.4,VS1,G,EX,EX,VG,N,5.01-3.47×2.37,"1,423.71"
1647286,EMERALD,0.5,VS1,I,VG,VG,GD,N,5.04-3.80×2.66,"1,423.83"
1799711,EMERALD,0.59,VS2,K,EX,VG,EX,N,5.44-4.02×2.74,"1,423.84"
1799658,EMERALD,0.52,VVS1,J,EX,EX,VG,ST,5.63-3.68×2.51,"1,424.25"
1798477,EMERALD,0.52,VS2,J,EX,EX,VG,M,5.71-3.77×2.41,"1,424.25"
1787813,EMERALD,0.4,VVS2,G,EX,EX,VG,N,5.27-3.46×2.20,"1,424.40"
1664516,EMERALD,0.52,VVS2,J,EX,EX,VG,N,5.26-3.88×2.64,"1,424.73"
1798432,EMERALD,0.5,VS1,J,EX,VG,GD,N,5.15-3.88×2.56,"1,424.77"
1798530,EMERALD,0.41,VS1,D,VG,VG,GD,F,5.20-3.47×2.38,"1,425.16"
1797205,EMERALD,0.41,VS1,D,EX,EX,GD,F,4.87-3.58×2.44,"1,425.16"
1794341,EMERALD,0.42,VS1,F,EX,GD,GD,N,5.42-3.62×2.24,"1,425.46"
1668235,EMERALD,0.5,VS2,I,VG,EX,VG,N,5.37-3.89×2.59,"1,425.61"
1782632,EMERALD,0.51,VVS2,J,EX,EX,GD,F,5.67-3.61×2.42,"1,425.72"
1755546,EMERALD,0.4,VVS2,E,EX,EX,VG,N,5.25-3.39×2.31,"1,426.36"
1651101,EMERALD,0.5,VVS2,I,EX,EX,GD,M,5.78-3.71×2.32,"1,426.55"
1785064,EMERALD,0.42,VS2,F,EX,EX,VG,N,5.20-3.57×2.43,"1,426.87"
1794350,EMERALD,0.34,IF,D,EX,EX,VG,N,4.95-3.22×2.18,"1,426.88"
1658961,EMERALD,0.5,VS1,I,VG,EX,VG,F,5.15-3.80×2.55,"1,427.29"
1755544,EMERALD,0.46,VVS1,D,VG,EX,GD,N,5.30-3.55×2.38,"1,427.36"
1772526,EMERALD,0.41,VVS1,E,EX,EX,GD,N,4.81-3.56×2.41,"1,427.39"
1656463,EMERALD,0.52,VS1,J,EX,EX,VG,N,5.29-3.84×2.62,"1,427.50"
1762782,EMERALD,0.5,VVS2,I,VG,EX,GD,N,5.16-3.69×2.56,"1,428.12"
1749124,EMERALD,0.4,VVS2,F,EX,EX,VG,N,4.91-3.63×2.35,"1,428.42"
1799777,EMERALD,0.44,VS2,E,EX,VG,VG,N,5.15-3.69×2.45,"1,429.00"
1785056,EMERALD,0.4,VS1,E,EX,EX,VG,N,4.90-3.63×2.37,"1,429.17"
1791020,EMERALD,0.41,VS1,G,EX,EX,VG,N,5.42-3.49×2.27,"1,429.32"
1761583,EMERALD,0.43,VVS1,E,EX,VG,GD,N,5.56-3.53×2.09,"1,429.50"
1634104,EMERALD,0.71,VS2,M,EX,EX,VG,N,6.09-4.27×2.89,"1,429.92"
1794325,EMERALD,0.41,VVS2,F,EX,EX,VG,F,5.47-3.47×2.18,"1,430.74"
1765589,EMERALD,0.4,VVS1,E,VG,EX,GD,N,5.42-3.45×2.10,"1,431.11"
1771162,EMERALD,0.4,VS2,D,EX,EX,VG,N,5.15-3.62×2.27,"1,367.58"
1658959,EMERALD,0.5,VS1,G,VG,EX,FR,F,5.08-3.80×2.65,"1,368.68"
1791736,EMERALD,0.4,VS1,E,VG,VG,VG,N,4.78-3.60×2.43,"1,368.98"
1771147,EMERALD,0.41,VS1,F,EX,EX,EX,N,4.98-3.49×2.38,"1,369.09"
1797213,EMERALD,0.42,VS1,H,EX,EX,VG,N,5.24-3.48×2.29,"1,369.42"
1764977,EMERALD,0.46,VS1,E,VG,VG,VG,F,4.84-3.65×2.55,"1,369.69"
1787814,EMERALD,0.41,VS1,D,VG,EX,FR,N,4.91-3.61×2.37,"1,370.42"
1752903,EMERALD,0.46,VS1,F,VG,EX,VG,N,5.17-3.90×2.41,"1,370.49"
1754848,EMERALD,0.5,VS1,I,GD,EX,VG,N,4.89-3.74×2.68,"1,370.67"
1771167,EMERALD,0.4,VS2,E,EX,EX,EX,N,5.03-3.39×2.31,"1,371.01"
1799789,EMERALD,0.41,SI1,D,EX,EX,VG,N,5.16-3.40×2.31,"1,371.11"
1756406,EMERALD,0.72,SI2,K,VG,VG,GD,M,6.01-4.34×2.87,"1,371.25"
1776269,EMERALD,0.42,VVS2,E,EX,VG,GD,N,4.88-3.61×2.45,"1,371.47"
1782694,EMERALD,0.41,VVS2,G,EX,VG,GD,N,5.02-3.50×2.54,"1,371.84"
1795740,EMERALD,0.4,VS2,G,EX,VG,VG,N,5.06-3.46×2.33,"1,372.28"
1648890,EMERALD,0.51,VVS2,H,EX,EX,VG,N,5.19-3.81×2.60,"1,658.80"
1790996,EMERALD,0.52,VVS2,I,EX,EX,VG,F,5.27-3.89×2.61,"1,658.89"
1761549,EMERALD,0.52,VS1,E,EX,EX,GD,ST,5.38-3.95×2.68,"1,658.90"
1648892,EMERALD,0.54,VVS2,I,EX,EX,VG,N,5.81-3.79×2.44,"1,659.46"
1799652,EMERALD,0.5,VVS1,G,GD,VG,GD,F,4.99-3.86×2.72,"1,659.80"
1786491,EMERALD,0.5,SI1,F,EX,VG,VG,N,5.48-3.84×2.40,"1,660.49"
1793076,EMERALD,0.5,VS1,I,EX,EX,VG,N,5.35-3.93×2.53,"1,660.49"
1782661,EMERALD,0.5,VS1,I,EX,EX,VG,F,5.65-3.64×2.44,"1,660.49"
1788999,EMERALD,0.5,VS1,I,EX,VG,GD,N,5.61-3.67×2.44,"1,660.49"
1797184,EMERALD,0.5,SI1,G,EX,VG,GD,N,5.32-3.83×2.47,"1,660.54"
1798474,EMERALD,0.5,VS2,I,EX,EX,GD,N,5.22-3.86×2.56,"1,660.54"
1651137,EMERALD,0.51,VS1,I,EX,EX,VG,N,5.47-3.69×2.49,"1,660.55"
1749111,EMERALD,0.5,VS2,D,EX,VG,GD,F,5.13-3.78×2.58,"1,661.27"
1797109,EMERALD,0.55,VS1,I,EX,EX,VG,M,5.46-3.98×2.62,"1,661.66"
1643566,EMERALD,0.5,VS1,H,EX,VG,VG,N,5.22-3.84×2.53,"1,661.72"
1795704,EMERALD,0.51,SI1,D,EX,EX,VG,F,5.53-3.67×2.47,"1,690.32"
1797157,EMERALD,0.5,VS2,H,VG,EX,GD,N,5.31-3.93×2.46,"1,690.88"
